state;action_reward;n_state
2985&3|1608&3|3256&4|1387&3|31&2|2916&4|2194&4|21&5|260&5|2529&3|260&5|2167&4;1206&5|3576&5|2858&5|648&2|1199&4|1466&4|1997&4|1466&4|2858&5|2174&4;2985&3|1608&3|3256&4|1387&3|31&2|2916&4|2194&4|21&5|260&5|2529&3|260&5|2167&4|1206&5|3576&5|2858&5|648&2|1199&4|1466&4|1997&4|1466&4|2858&5|2174&4
1212&5|1270&5|2455&4|1196&5|1077&5|2529&3|1219&4|1344&4|1214&5|2571&5|457&5|3730&3;3683&5|1221&5|2987&4|296&5|2160&4|1248&5|681&5|296&5|681&5|3763&3;1212&5|1270&5|2455&4|1196&5|1077&5|2529&3|1219&4|1344&4|1214&5|2571&5|457&5|3730&3|3683&5|1221&5|2987&4|296&5|2160&4|1248&5|681&5|296&5|681&5|3763&3
1356&3|1610&5|2991&4|517&4|1197&5|377&4|1275&5|780&4|1214&4|380&5|2804&5|1060&3;1500&5|1265&5|2355&4|1500&5|2064&4|1663&5|1193&4|514&5|1500&5|514&5;1356&3|1610&5|2991&4|517&4|1197&5|377&4|1275&5|780&4|1214&4|380&5|2804&5|1060&3|1500&5|1265&5|2355&4|1500&5|2064&4|1663&5|1193&4|514&5|1500&5|514&5
3035&4|3086&5|1945&4|908&5|955&5|1265&4|946&3|1276&5|910&5|1674&1|34&4|2208&4;1249&3|1826&3|2716&3|2080&4|1249&3|1019&4|907&5|1029&4|1028&5|2081&4;3035&4|3086&5|1945&4|908&5|955&5|1265&4|946&3|1276&5|910&5|1674&1|34&4|2208&4|1249&3|1826&3|2716&3|2080&4|1249&3|1019&4|907&5|1029&4|1028&5|2081&4
3105&4|356&5|431&4|457&4|1594&2|3863&2|3863&2|1500&3|1729&4|541&4|2289&5|2391&3;1617&5|1393&5|2501&5|2501&5|1393&5|36&5|2501&5|477&5|1914&5|36&5;3105&4|356&5|431&4|457&4|1594&2|3863&2|3863&2|1500&3|1729&4|541&4|2289&5|2391&3|1617&5|1393&5|2501&5|2501&5|1393&5|36&5|2501&5|477&5|1914&5|36&5
898&5|1201&3|2940&5|1094&3|2300&5|3614&5|3471&5|2529&4|1252&5|1253&4|2724&4|471&4;3494&4|2019&5|2478&4|3366&4|2401&4|2401&4|416&4|2701&2|368&5|2948&4;898&5|1201&3|2940&5|1094&3|2300&5|3614&5|3471&5|2529&4|1252&5|1253&4|2724&4|471&4|3494&4|2019&5|2478&4|3366&4|2401&4|2401&4|416&4|2701&2|368&5|2948&4
1299&5|1234&5|1276&5|2863&3|1927&4|2289&3|2396&5|2858&4|2863&3|733&2|1224&5|750&4;1196&4|3342&4|1960&5|3724&5|3724&5|3339&4|1208&4|1208&4|3654&5|1196&4;1299&5|1234&5|1276&5|2863&3|1927&4|2289&3|2396&5|2858&4|2863&3|733&2|1224&5|750&4|1196&4|3342&4|1960&5|3724&5|3724&5|3339&4|1208&4|1208&4|3654&5|1196&4
1224&5|224&4|3489&1|1942&5|3019&4|1230&5|1199&5|800&5|1396&4|2938&4|2393&4|2248&5;2520&4|3498&5|3789&5|3668&5|3099&4|1247&5|1303&5|2947&4|1247&5|2949&4;1224&5|224&4|3489&1|1942&5|3019&4|1230&5|1199&5|800&5|1396&4|2938&4|2393&4|2248&5|2520&4|3498&5|3789&5|3668&5|3099&4|1247&5|1303&5|2947&4|1247&5|2949&4
3418&4|3100&4|1358&4|1196&3|1276&5|318&5|3101&5|2324&4|2245&3|608&5|300&3|2762&4;2267&3|2391&5|2267&3|1645&3|800&3|2267&3|1645&3|1645&3|2267&3|1892&4;3418&4|3100&4|1358&4|1196&3|1276&5|318&5|3101&5|2324&4|2245&3|608&5|300&3|2762&4|2267&3|2391&5|2267&3|1645&3|800&3|2267&3|1645&3|1645&3|2267&3|1892&4
3527&4|610&5|610&5|1077&5|2553&4|2642&2|480&5|32&4|1077&5|442&4|3070&5|2968&4;2527&5|1573&4|1573&4|2640&5|2454&5|2527&5|2901&4|2116&4|1573&4|2140&5;3527&4|610&5|610&5|1077&5|2553&4|2642&2|480&5|32&4|1077&5|442&4|3070&5|2968&4|2527&5|1573&4|1573&4|2640&5|2454&5|2527&5|2901&4|2116&4|1573&4|2140&5
2188&5|788&1|3753&5|2718&2|3753&5|2572&5|3825&3|2888&1|2979&4|2718&2|2959&5|110&5;2329&5|2329&5|2329&5|2918&5|2329&5|1617&5|260&5|318&5|318&5|1617&5;2188&5|788&1|3753&5|2718&2|3753&5|2572&5|3825&3|2888&1|2979&4|2718&2|2959&5|110&5|2329&5|2329&5|2329&5|2918&5|2329&5|1617&5|260&5|318&5|318&5|1617&5
296&5|994&5|3006&2|2289&4|296&5|318&5|3418&3|3006&2|2329&4|2393&4|110&5|608&5;3147&5|1873&4|2959&4|1682&5|1682&5|3147&5|1873&4|1682&5|678&3|678&3;296&5|994&5|3006&2|2289&4|296&5|318&5|3418&3|3006&2|2329&4|2393&4|110&5|608&5|3147&5|1873&4|2959&4|1682&5|1682&5|3147&5|1873&4|1682&5|678&3|678&3
1393&5|188&5|3911&5|2016&3|1196&5|173&3|1598&2|2987&4|2053&2|1037&3|2102&3|2468&3;2023&5|1658&3|2253&2|39&5|483&4|1432&2|35&2|499&3|3176&3|2126&2;1393&5|188&5|3911&5|2016&3|1196&5|173&3|1598&2|2987&4|2053&2|1037&3|2102&3|2468&3|2023&5|1658&3|2253&2|39&5|483&4|1432&2|35&2|499&3|3176&3|2126&2
3246&4|2396&4|534&4|527&5|223&3|1265&4|593&3|2396&4|36&3|608&3|2570&4|1914&4;1641&5|1&2|367&4|1455&3|586&4|2361&1|1784&4|586&4|1455&3|356&3;3246&4|2396&4|534&4|527&5|223&3|1265&4|593&3|2396&4|36&3|608&3|2570&4|1914&4|1641&5|1&2|367&4|1455&3|586&4|2361&1|1784&4|586&4|1455&3|356&3
2178&3|931&3|1956&4|2919&4|3424&5|648&3|361&3|3052&4|2858&5|3052&4|3801&4|3147&4;2321&4|953&4|2300&4|288&4|260&4|2810&4|953&4|1219&4|913&4|1028&4;2178&3|931&3|1956&4|2919&4|3424&5|648&3|361&3|3052&4|2858&5|3052&4|3801&4|3147&4|2321&4|953&4|2300&4|288&4|260&4|2810&4|953&4|1219&4|913&4|1028&4
1610&5|1231&4|432&4|750&3|2701&2|1015&4|539&4|1210&5|1092&4|3068&5|1196&5|1917&4;1272&5|2533&3|1380&4|2109&4|3551&5|3194&4|1272&5|1073&4|1954&5|1955&4;1610&5|1231&4|432&4|750&3|2701&2|1015&4|539&4|1210&5|1092&4|3068&5|1196&5|1917&4|1272&5|2533&3|1380&4|2109&4|3551&5|3194&4|1272&5|1073&4|1954&5|1955&4
3510&5|1259&5|1266&2|1297&5|2028&4|1266&2|2313&3|1266&2|1259&5|3160&4|2028&4|1035&5;1544&4|524&5|3450&5|1544&4|3450&5|524&5|3450&5|3450&5|1544&4|3450&5;3510&5|1259&5|1266&2|1297&5|2028&4|1266&2|2313&3|1266&2|1259&5|3160&4|2028&4|1035&5|1544&4|524&5|3450&5|1544&4|3450&5|524&5|3450&5|3450&5|1544&4|3450&5
3094&2|3742&5|1183&1|920&5|2968&4|2628&3|3450&3|1233&5|1097&3|3702&2|1193&5|2726&5;1396&3|1275&3|952&5|1809&5|2616&3|2764&4|1220&5|1396&3|1396&3|1081&5;3094&2|3742&5|1183&1|920&5|2968&4|2628&3|3450&3|1233&5|1097&3|3702&2|1193&5|2726&5|1396&3|1275&3|952&5|1809&5|2616&3|2764&4|1220&5|1396&3|1396&3|1081&5
1175&3|307&4|3927&3|213&4|1449&5|2858&5|1916&4|492&3|648&3|2355&4|247&4|3624&3;1179&4|1245&4|334&4|3271&4|1179&4|36&5|1179&4|3160&4|1694&5|3160&4;1175&3|307&4|3927&3|213&4|1449&5|2858&5|1916&4|492&3|648&3|2355&4|247&4|3624&3|1179&4|1245&4|334&4|3271&4|1179&4|36&5|1179&4|3160&4|1694&5|3160&4
3737&4|3753&3|1704&4|176&3|964&2|291&1|912&5|3494&5|3725&3|1230&5|266&3|2303&3;2352&4|1186&3|1949&4|3062&4|3685&4|3654&4|1954&5|1253&5|3198&4|2065&4;3737&4|3753&3|1704&4|176&3|964&2|291&1|912&5|3494&5|3725&3|1230&5|266&3|2303&3|2352&4|1186&3|1949&4|3062&4|3685&4|3654&4|1954&5|1253&5|3198&4|2065&4
589&4|3448&4|2378&4|62&4|1674&4|73&4|2324&4|2000&4|780&2|1610&4|2012&3|1183&2;3702&4|260&5|1294&4|2527&4|1292&4|858&4|1954&5|1294&4|2527&4|2533&2;589&4|3448&4|2378&4|62&4|1674&4|73&4|2324&4|2000&4|780&2|1610&4|2012&3|1183&2|3702&4|260&5|1294&4|2527&4|1292&4|858&4|1954&5|1294&4|2527&4|2533&2
1235&5|1422&3|728&2|518&2|1246&3|165&4|1511&4|2662&5|750&5|157&3|1256&5|750&5;314&5|3911&3|4&4|497&4|3809&2|1729&5|3252&4|1396&5|2529&5|1711&4;1235&5|1422&3|728&2|518&2|1246&3|165&4|1511&4|2662&5|750&5|157&3|1256&5|750&5|314&5|3911&3|4&4|497&4|3809&2|1729&5|3252&4|1396&5|2529&5|1711&4
745&5|1196&3|2394&1|1197&5|610&4|2137&5|1197&5|3504&4|1196&3|2735&2|3707&5|593&5;1259&4|3608&5|3296&4|2681&5|1673&4|1673&4|3469&4|36&4|3168&4|1897&4;745&5|1196&3|2394&1|1197&5|610&4|2137&5|1197&5|3504&4|1196&3|2735&2|3707&5|593&5|1259&4|3608&5|3296&4|2681&5|1673&4|1673&4|3469&4|36&4|3168&4|1897&4
253&4|1350&2|1475&5|260&4|1387&4|2288&3|2657&4|1327&3|2780&4|1219&5|2617&3|2657&4;908&4|3404&3|1203&3|949&4|1104&4|1945&4|926&4|1945&4|1943&4|971&4;253&4|1350&2|1475&5|260&4|1387&4|2288&3|2657&4|1327&3|2780&4|1219&5|2617&3|2657&4|908&4|3404&3|1203&3|949&4|1104&4|1945&4|926&4|1945&4|1943&4|971&4
230&2|1488&3|1917&2|1416&3|3114&3|208&2|2269&3|527&4|648&2|208&2|2875&3|653&3;1367&5|1359&3|1021&3|2683&1|1474&3|830&3|468&3|107&3|1474&3|107&3;230&2|1488&3|1917&2|1416&3|3114&3|208&2|2269&3|527&4|648&2|208&2|2875&3|653&3|1367&5|1359&3|1021&3|2683&1|1474&3|830&3|468&3|107&3|1474&3|107&3
1278&4|3358&4|1947&4|3507&4|951&5|951&5|902&4|2239&4|922&5|3543&4|954&4|1104&5;2513&3|1057&3|879&2|360&2|160&2|2265&1|1483&4|1556&2|3524&4|2841&4;1278&4|3358&4|1947&4|3507&4|951&5|951&5|902&4|2239&4|922&5|3543&4|954&4|1104&5|2513&3|1057&3|879&2|360&2|160&2|2265&1|1483&4|1556&2|3524&4|2841&4
17&4|3785&1|28&1|1256&2|1252&4|2997&4|3764&2|2997&4|3753&3|3566&1|3617&1|955&5;457&4|1408&3|457&4|110&3|474&3|2028&5|3256&4|3513&3|3513&3|3513&3;17&4|3785&1|28&1|1256&2|1252&4|2997&4|3764&2|2997&4|3753&3|3566&1|3617&1|955&5|457&4|1408&3|457&4|110&3|474&3|2028&5|3256&4|3513&3|3513&3|3513&3
2917&4|21&2|1207&5|1193&5|1293&4|2917&4|3712&1|3379&4|1414&3|2436&4|3469&5|586&3;3095&4|1269&4|3095&4|1086&4|1393&3|922&4|1393&3|915&4|3135&3|2243&3;2917&4|21&2|1207&5|1193&5|1293&4|2917&4|3712&1|3379&4|1414&3|2436&4|3469&5|586&3|3095&4|1269&4|3095&4|1086&4|1393&3|922&4|1393&3|915&4|3135&3|2243&3
2318&4|50&4|3783&4|260&3|3728&3|1136&4|232&3|750&3|1225&5|3728&3|1206&5|3863&4;3571&4|3617&3|3536&3|3859&4|3514&2|3514&2|3514&2|3317&4|3556&5|3626&1;2318&4|50&4|3783&4|260&3|3728&3|1136&4|232&3|750&3|1225&5|3728&3|1206&5|3863&4|3571&4|3617&3|3536&3|3859&4|3514&2|3514&2|3514&2|3317&4|3556&5|3626&1
1284&3|3160&1|1259&4|3160&1|912&5|2068&3|3160&1|3668&3|551&2|555&3|2068&3|1259&4;3510&4|661&4|1673&3|1673&3|1673&3|661&4|1673&3|3510&4|1673&3|1673&3;1284&3|3160&1|1259&4|3160&1|912&5|2068&3|3160&1|3668&3|551&2|555&3|2068&3|1259&4|3510&4|661&4|1673&3|1673&3|1673&3|661&4|1673&3|3510&4|1673&3|1673&3
585&1|34&5|2918&5|902&2|3481&2|3536&2|3363&5|3114&5|2918&5|3481&2|34&5|2918&5;3512&5|2718&3|2718&3|3512&5|3897&5|2718&3|2718&3|2997&3|2997&3|3512&5;585&1|34&5|2918&5|902&2|3481&2|3536&2|3363&5|3114&5|2918&5|3481&2|34&5|2918&5|3512&5|2718&3|2718&3|3512&5|3897&5|2718&3|2718&3|2997&3|2997&3|3512&5
2193&3|2571&5|2894&3|170&2|1287&2|1221&3|1210&3|1242&5|1387&3|1287&2|165&4|165&4;3000&4|733&5|1573&4|6&4|2985&3|6&4|2916&3|6&4|2427&4|2916&3;2193&3|2571&5|2894&3|170&2|1287&2|1221&3|1210&3|1242&5|1387&3|1287&2|165&4|165&4|3000&4|733&5|1573&4|6&4|2985&3|6&4|2916&3|6&4|2427&4|2916&3
3753&5|1485&3|1777&4|3225&2|3052&3|11&4|356&4|1641&3|3861&3|1517&4|3253&2|3553&4;1566&3|2424&3|2706&4|351&3|539&3|539&3|2671&4|3450&3|2671&4|3450&3;3753&5|1485&3|1777&4|3225&2|3052&3|11&4|356&4|1641&3|3861&3|1517&4|3253&2|3553&4|1566&3|2424&3|2706&4|351&3|539&3|539&3|2671&4|3450&3|2671&4|3450&3
1099&4|955&3|2858&5|858&4|2858&5|3176&4|1968&2|3176&4|2628&1|1958&3|2858&5|2997&5;3095&5|3095&5|3224&5|923&4|959&2|923&4|923&4|3095&5|923&4|959&2;1099&4|955&3|2858&5|858&4|2858&5|3176&4|1968&2|3176&4|2628&1|1958&3|2858&5|2997&5|3095&5|3095&5|3224&5|923&4|959&2|923&4|923&4|3095&5|923&4|959&2
556&5|2237&3|2396&3|2396&3|2396&3|2858&5|150&4|2028&4|318&4|150&4|2396&3|3385&2;1265&5|589&3|589&3|1265&5|1265&5|1213&5|2725&3|1213&5|2997&4|1265&5;556&5|2237&3|2396&3|2396&3|2396&3|2858&5|150&4|2028&4|318&4|150&4|2396&3|3385&2|1265&5|589&3|589&3|1265&5|1265&5|1213&5|2725&3|1213&5|2997&4|1265&5
1267&4|3386&4|1267&4|1721&3|928&5|905&5|904&5|1086&5|2396&4|1307&5|1247&5|1247&5;920&4|2943&3|1959&3|1959&3|539&5|357&4|356&5|539&5|838&5|915&5;1267&4|3386&4|1267&4|1721&3|928&5|905&5|904&5|1086&5|2396&4|1307&5|1247&5|1247&5|920&4|2943&3|1959&3|1959&3|539&5|357&4|356&5|539&5|838&5|915&5
2505&3|141&4|2124&2|2124&2|1405&1|413&2|2707&2|2683&3|1320&3|1517&4|1405&1|2539&2;110&4|784&2|427&3|2950&2|427&3|427&3|427&3|427&3|3005&3|902&5;2505&3|141&4|2124&2|2124&2|1405&1|413&2|2707&2|2683&3|1320&3|1517&4|1405&1|2539&2|110&4|784&2|427&3|2950&2|427&3|427&3|427&3|427&3|3005&3|902&5
541&5|3000&5|3863&2|3053&3|1242&4|260&5|1405&3|2138&4|2987&3|288&5|172&2|435&1;1573&4|2890&5|610&5|1573&4|3725&3|1266&4|1219&5|610&5|3671&4|1266&4;541&5|3000&5|3863&2|3053&3|1242&4|260&5|1405&3|2138&4|2987&3|288&5|172&2|435&1|1573&4|2890&5|610&5|1573&4|3725&3|1266&4|1219&5|610&5|3671&4|1266&4
457&4|994&4|1210&4|3160&4|2575&4|342&4|858&5|1242&3|593&4|1242&3|2997&3|2997&3;608&5|1221&5|1225&4|1073&5|2155&4|1192&4|1247&4|3786&4|1192&4|3786&4;457&4|994&4|1210&4|3160&4|2575&4|342&4|858&5|1242&3|593&4|1242&3|2997&3|2997&3|608&5|1221&5|1225&4|1073&5|2155&4|1192&4|1247&4|3786&4|1192&4|3786&4
497&4|1307&5|3097&3|1197&3|111&3|945&4|3668&4|802&4|945&4|380&3|802&4|802&4;2935&2|2969&3|933&5|916&5|933&5|914&4|1265&1|933&5|2969&3|933&5;497&4|1307&5|3097&3|1197&3|111&3|945&4|3668&4|802&4|945&4|380&3|802&4|802&4|2935&2|2969&3|933&5|916&5|933&5|914&4|1265&1|933&5|2969&3|933&5
3423&4|908&4|110&2|361&4|3423&4|912&3|2804&5|2858&4|912&3|912&3|551&5|3175&5;1976&1|1976&1|1544&3|1544&3|1976&1|1544&3|70&4|1976&1|1976&1|1976&1;3423&4|908&4|110&2|361&4|3423&4|912&3|2804&5|2858&4|912&3|912&3|551&5|3175&5|1976&1|1976&1|1544&3|1544&3|1976&1|1544&3|70&4|1976&1|1976&1|1976&1
2861&1|3452&2|2959&4|3082&3|3157&3|3005&4|3157&3|3408&4|2881&3|3175&3|3175&3|3175&3;318&5|2997&4|2840&4|3113&4|2997&4|2840&4|2882&2|2997&4|2840&4|2840&4;2861&1|3452&2|2959&4|3082&3|3157&3|3005&4|3157&3|3408&4|2881&3|3175&3|3175&3|3175&3|318&5|2997&4|2840&4|3113&4|2997&4|2840&4|2882&2|2997&4|2840&4|2840&4
1225&5|11&3|2791&4|1721&4|736&2|920&5|2791&4|11&3|3157&4|3176&3|3176&3|11&3;956&4|956&4|150&3|912&5|900&4|956&4|2788&4|2788&4|912&5|150&3;1225&5|11&3|2791&4|1721&4|736&2|920&5|2791&4|11&3|3157&4|3176&3|3176&3|11&3|956&4|956&4|150&3|912&5|900&4|956&4|2788&4|2788&4|912&5|150&3
3005&2|1404&4|1127&3|2997&4|3317&5|3176&4|233&3|1617&5|3285&2|3176&4|2581&1|3285&2;3901&3|3755&3|2630&3|2318&5|2318&5|3901&3|3948&4|3535&4|3901&3|3535&4;3005&2|1404&4|1127&3|2997&4|3317&5|3176&4|233&3|1617&5|3285&2|3176&4|2581&1|3285&2|3901&3|3755&3|2630&3|2318&5|2318&5|3901&3|3948&4|3535&4|3901&3|3535&4
954&3|3304&2|1213&3|800&4|1949&3|3471&4|3461&5|1186&3|1245&3|2067&3|34&5|3801&5;85&4|3386&5|3714&3|1093&5|2738&3|3676&3|508&4|508&4|1680&3|1682&4;954&3|3304&2|1213&3|800&4|1949&3|3471&4|3461&5|1186&3|1245&3|2067&3|34&5|3801&5|85&4|3386&5|3714&3|1093&5|2738&3|3676&3|508&4|508&4|1680&3|1682&4
1278&5|1079&3|3521&3|3022&4|1641&3|1179&3|922&4|1963&5|920&3|2349&4|1269&3|1175&3;1580&3|3039&3|3039&3|2779&3|1580&3|2150&4|2301&4|2100&3|1580&3|2111&3;1278&5|1079&3|3521&3|3022&4|1641&3|1179&3|922&4|1963&5|920&3|2349&4|1269&3|1175&3|1580&3|3039&3|3039&3|2779&3|1580&3|2150&4|2301&4|2100&3|1580&3|2111&3
1219&3|969&5|480&4|1198&5|2018&4|1203&4|2018&4|920&5|912&5|253&3|595&3|2018&4;594&4|2929&4|1278&3|590&5|2795&4|3408&5|719&4|1278&3|2795&4|2929&4;1219&3|969&5|480&4|1198&5|2018&4|1203&4|2018&4|920&5|912&5|253&3|595&3|2018&4|594&4|2929&4|1278&3|590&5|2795&4|3408&5|719&4|1278&3|2795&4|2929&4
1441&5|1777&4|2788&4|3052&3|69&2|741&5|1274&5|141&4|2023&4|1441&5|587&3|3399&4;1704&4|592&3|162&4|47&5|1221&4|1466&5|3529&4|2568&3|1089&4|1704&4;1441&5|1777&4|2788&4|3052&3|69&2|741&5|1274&5|141&4|2023&4|1441&5|587&3|3399&4|1704&4|592&3|162&4|47&5|1221&4|1466&5|3529&4|2568&3|1089&4|1704&4
2355&3|1527&4|141&3|1693&4|86&4|2953&3|2724&2|316&2|990&3|163&3|1499&1|1398&3;710&2|2509&3|1250&3|3408&3|2124&3|3087&3|909&4|2124&3|919&4|3362&3;2355&3|1527&4|141&3|1693&4|86&4|2953&3|2724&2|316&2|990&3|163&3|1499&1|1398&3|710&2|2509&3|1250&3|3408&3|2124&3|3087&3|909&4|2124&3|919&4|3362&3
1253&3|1956&4|3156&3|356&2|3593&1|3408&4|2105&3|1965&5|2686&4|3421&5|3098&5|3441&4;3005&3|1081&4|2002&2|203&4|1271&4|3948&2|1884&3|1704&4|1276&5|851&4;1253&3|1956&4|3156&3|356&2|3593&1|3408&4|2105&3|1965&5|2686&4|3421&5|3098&5|3441&4|3005&3|1081&4|2002&2|203&4|1271&4|3948&2|1884&3|1704&4|1276&5|851&4
593&4|3536&3|3481&5|2858&5|3408&3|3618&3|2628&3|527&4|593&4|3823&3|2712&3|3185&4;3287&3|3301&3|3793&3|3301&3|3753&3|3753&3|3948&3|3793&3|3751&3|3753&3;593&4|3536&3|3481&5|2858&5|3408&3|3618&3|2628&3|527&4|593&4|3823&3|2712&3|3185&4|3287&3|3301&3|3793&3|3301&3|3753&3|3753&3|3948&3|3793&3|3751&3|3753&3
1210&3|1240&3|589&4|2411&3|919&4|1196&2|1127&4|1127&4|2411&3|1222&2|2411&3|2194&4;1200&3|3698&4|1200&3|3527&3|3698&4|3527&3|3527&3|2405&4|3698&4|2405&4;1210&3|1240&3|589&4|2411&3|919&4|1196&2|1127&4|1127&4|2411&3|1222&2|2411&3|2194&4|1200&3|3698&4|1200&3|3527&3|3698&4|3527&3|3527&3|2405&4|3698&4|2405&4
1041&2|1017&3|16&5|2968&5|236&2|2053&2|737&3|1399&3|2890&4|2826&5|3476&5|1584&4;1270&4|2243&3|750&5|223&4|3578&4|2797&4|3827&2|2720&3|1283&4|1244&3;1041&2|1017&3|16&5|2968&5|236&2|2053&2|737&3|1399&3|2890&4|2826&5|3476&5|1584&4|1270&4|2243&3|750&5|223&4|3578&4|2797&4|3827&2|2720&3|1283&4|1244&3
3481&3|3785&2|223&4|245&3|245&3|2571&5|318&5|3793&4|832&5|2571&5|318&5|3755&4;934&4|720&4|720&4|934&4|720&4|934&4|1270&4|934&4|720&4|720&4;3481&3|3785&2|223&4|245&3|245&3|2571&5|318&5|3793&4|832&5|2571&5|318&5|3755&4|934&4|720&4|720&4|934&4|720&4|934&4|1270&4|934&4|720&4|720&4
2085&3|2046&4|3287&1|1018&3|531&4|595&3|2038&3|158&2|34&4|1702&3|2046&4|2052&1;107&2|2953&4|631&1|2093&3|2355&3|60&1|3157&3|2720&1|2078&4|2053&2;2085&3|2046&4|3287&1|1018&3|531&4|595&3|2038&3|158&2|34&4|1702&3|2046&4|2052&1|107&2|2953&4|631&1|2093&3|2355&3|60&1|3157&3|2720&1|2078&4|2053&2
168&2|218&2|1674&3|3148&4|140&2|2067&5|3006&5|3360&5|742&1|1207&5|628&4|3537&3;589&3|1964&4|3299&2|541&5|2883&4|1333&3|924&5|2883&4|1633&5|2745&5;168&2|218&2|1674&3|3148&4|140&2|2067&5|3006&5|3360&5|742&1|1207&5|628&4|3537&3|589&3|1964&4|3299&2|541&5|2883&4|1333&3|924&5|2883&4|1633&5|2745&5
2455&4|924&5|2916&4|1206&5|3699&3|671&3|1206&5|1206&5|2116&3|1210&4|2116&3|2529&4;780&3|2021&3|2701&2|66&3|2701&2|185&3|185&3|1391&4|1591&3|66&3;2455&4|924&5|2916&4|1206&5|3699&3|671&3|1206&5|1206&5|2116&3|1210&4|2116&3|2529&4|780&3|2021&3|2701&2|66&3|2701&2|185&3|185&3|1391&4|1591&3|66&3
223&3|3608&5|2394&4|3624&1|778&5|2642&3|2717&4|317&2|2174&3|2324&5|58&4|1641&3;2959&4|3489&4|1208&5|428&4|2379&3|428&4|2936&4|3718&4|1084&4|2381&3;223&3|3608&5|2394&4|3624&1|778&5|2642&3|2717&4|317&2|2174&3|2324&5|58&4|1641&3|2959&4|3489&4|1208&5|428&4|2379&3|428&4|2936&4|3718&4|1084&4|2381&3
2373&1|1546&2|581&4|1546&2|3007&1|246&4|581&4|1220&3|3606&2|2300&3|2300&3|246&4;73&3|73&3|1288&2|73&3|899&5|899&5|3142&1|1288&2|899&5|3142&1;2373&1|1546&2|581&4|1546&2|3007&1|246&4|581&4|1220&3|3606&2|2300&3|2300&3|246&4|73&3|73&3|1288&2|73&3|899&5|899&5|3142&1|1288&2|899&5|3142&1
2840&1|2912&3|3633&3|1024&5|2840&1|3519&1|265&2|3614&4|3501&3|1333&4|3643&4|3639&3;3638&3|3387&2|3557&3|3638&3|2416&3|3385&3|3385&3|5&1|3387&2|3387&2;2840&1|2912&3|3633&3|1024&5|2840&1|3519&1|265&2|3614&4|3501&3|1333&4|3643&4|3639&3|3638&3|3387&2|3557&3|3638&3|2416&3|3385&3|3385&3|5&1|3387&2|3387&2
2154&5|2028&3|2676&3|2405&4|3499&4|1968&5|1221&5|2396&2|3421&5|1259&4|1407&2|1968&5;1089&2|858&5|293&3|2268&3|1089&2|858&5|293&3|293&3|2571&2|2571&2;2154&5|2028&3|2676&3|2405&4|3499&4|1968&5|1221&5|2396&2|3421&5|1259&4|1407&2|1968&5|1089&2|858&5|293&3|2268&3|1089&2|858&5|293&3|293&3|2571&2|2571&2
2694&2|3285&2|2572&4|3004&3|2640&3|2694&2|2694&2|920&5|2640&3|2858&5|3004&3|2683&4;314&4|314&4|314&4|2762&5|314&4|3176&4|2396&5|2763&3|2485&4|2763&3;2694&2|3285&2|2572&4|3004&3|2640&3|2694&2|2694&2|920&5|2640&3|2858&5|3004&3|2683&4|314&4|314&4|314&4|2762&5|314&4|3176&4|2396&5|2763&3|2485&4|2763&3
2081&3|1196&3|1580&3|3114&5|1304&4|2605&3|2605&3|1961&4|1028&4|1028&4|1569&4|1196&3;487&4|539&4|1835&3|1835&3|838&3|487&4|539&4|838&3|487&4|487&4;2081&3|1196&3|1580&3|3114&5|1304&4|2605&3|2605&3|1961&4|1028&4|1028&4|1569&4|1196&3|487&4|539&4|1835&3|1835&3|838&3|487&4|539&4|838&3|487&4|487&4
161&3|1953&4|3917&3|2858&4|1231&5|2797&4|3551&4|3007&4|3006&4|1394&4|3469&4|750&4;2968&4|2194&3|555&5|1270&3|541&4|1179&4|1061&4|3476&4|3019&5|296&4;161&3|1953&4|3917&3|2858&4|1231&5|2797&4|3551&4|3007&4|3006&4|1394&4|3469&4|750&4|2968&4|2194&3|555&5|1270&3|541&4|1179&4|1061&4|3476&4|3019&5|296&4
3299&2|3861&4|3798&3|3893&3|3298&4|3481&5|3755&4|1693&4|3785&2|3798&3|480&3|474&2;1047&5|2478&3|2735&3|2469&3|2424&3|2150&3|1047&5|2424&3|2424&3|1840&3;3299&2|3861&4|3798&3|3893&3|3298&4|3481&5|3755&4|1693&4|3785&2|3798&3|480&3|474&2|1047&5|2478&3|2735&3|2469&3|2424&3|2150&3|1047&5|2424&3|2424&3|1840&3
1668&3|1263&5|2858&5|1214&4|1527&3|920&5|1084&4|2283&3|1095&4|2070&3|3704&2|225&2;1270&3|2789&4|1294&5|2159&2|1258&5|2599&3|125&2|2160&4|3727&4|2976&1;1668&3|1263&5|2858&5|1214&4|1527&3|920&5|1084&4|2283&3|1095&4|2070&3|3704&2|225&2|1270&3|2789&4|1294&5|2159&2|1258&5|2599&3|125&2|2160&4|3727&4|2976&1
2908&4|2624&4|1233&5|2858&5|1834&4|3897&3|2624&4|3006&4|994&4|34&3|1230&5|2858&5;2396&4|2396&4|2395&3|2396&4|2396&4|678&4|1923&4|745&3|735&3|678&4;2908&4|2624&4|1233&5|2858&5|1834&4|3897&3|2624&4|3006&4|994&4|34&3|1230&5|2858&5|2396&4|2396&4|2395&3|2396&4|2396&4|678&4|1923&4|745&3|735&3|678&4
