item_id;vectors
62;0.26191604|-0.44269967|-0.45732012|0.31965312|0.022275958|-0.2954449|0.72843945|-0.053125888|-0.36863923|0.15037203|0.5166389|0.23145956|0.18024632|0.27974576|0.5946286|-0.23124072|0.35643408|0.36597133|-0.16952181|0.4465028|0.29326648|-0.13403654|-0.6063632|0.47135597|-0.34968147|-0.2964393|0.5017353|-0.24510254|-0.43922567|0.3696683|-0.106451266|-0.5120919|-0.638875|0.48964733|-0.20329401|-0.34557256|0.32777107|-0.24986142|-0.36152408|0.3052444|-0.20904565|0.47646654|-0.401539|0.29385412|-0.17008547|-0.27905738|-0.36094287|0.2943557|0.3931222|0.27182385|0.5705766|0.22183967|0.47267827|0.16007093|0.31172475|-0.6217804|0.43296346|-0.4233463|-0.18083028|0.5574081|-0.3012004|0.16811745|-0.27949652|0.36994076|0.0524723|-0.29103497|-0.690016|-0.15672381|0.1905118|0.1299389|-0.60815644|-0.50195855|0.3258852|0.030078616|0.17325899|0.305027|0.27200466|-0.2596687|-0.09382555|0.08807874|-0.17523217|-0.46925974|-0.3870518|-0.36605015|0.40168267|-0.057983845|-0.32541916|-0.4086173|0.3031259|0.46879426|0.013923898|-0.018024426|-0.30608878|0.57437456|0.13266695|-0.39269406|-0.34731355|0.30545726|-0.38587713|-0.5986521
63;0.4241263|-0.46862167|-0.2976849|0.10671747|-0.091801465|-0.33568636|0.5641523|0.28607047|-0.30071527|0.16607577|0.56689996|0.038962692|0.6033572|0.5912942|0.51468474|-0.50571096|0.5115074|0.61586046|-0.3743928|0.47838062|-0.23225605|-0.45136887|-0.8709785|0.29942322|-0.31826526|-0.30385408|0.088593096|-0.42343664|0.21838912|0.4370355|0.0056829005|-0.12231457|-0.6695191|-0.003084898|-0.31903777|-0.16842967|0.20307675|-0.57442427|-0.4394497|0.39219022|-0.053146467|0.39490068|-0.15963362|0.41310355|-0.40721038|-0.25947493|-0.26927334|0.10263474|0.1502779|0.0093394965|0.748362|0.6160018|0.7766387|0.33714533|0.35889608|-0.5876712|0.54864496|-0.94860864|-0.3254063|0.3705178|-0.42755854|0.23598972|-0.61263996|0.14649007|-0.09846583|-0.62429523|-0.77362084|0.18755516|0.45687538|0.041256003|-0.0415183|-0.30202883|0.32015094|-0.33978164|0.11063369|0.17990914|-0.001031369|-0.1545967|-0.37619206|-0.31298116|-0.46739924|-0.35346293|-0.77333605|-0.36694425|0.102669775|-0.3393737|-0.24376723|-0.29597926|0.2664275|0.7390027|0.18103296|-0.07815853|-0.04699327|0.46340278|0.24897331|-0.39267266|-0.6472263|0.66980225|0.20364445|0.120320916
64;0.28879395|-0.3368448|-0.22777244|-0.024944216|0.053475615|-0.3655047|0.7855863|0.18724473|-0.38882837|0.44326177|0.12552443|-0.014493279|0.3987481|0.6191467|0.4415251|-0.10960159|0.3898832|0.37363094|-0.04135941|0.6215731|0.12224783|-0.37561634|-0.50880873|0.2722939|-0.19039226|-0.37366065|0.5271748|-0.3381635|-0.46779615|0.2691972|-0.23600951|-0.4941353|-0.41936678|0.31444648|-0.6471878|-0.30211365|0.2632103|-0.2616011|-0.13890584|-0.043201685|-0.28126898|0.34756136|-0.16634196|0.33106798|-0.18222682|-0.13635588|-0.34143376|0.043380067|0.2788103|-0.06981084|0.5114402|0.22729668|0.4725535|0.25223404|0.35175934|-0.30033356|0.44708058|-0.54232174|-0.24986602|0.53698975|-0.22697443|0.17443445|-0.31602335|0.25473943|0.05690663|-0.12927306|-0.38063455|0.35343367|0.5074363|0.0092865825|-0.50413495|-0.34301028|0.29957846|-0.04613747|0.36726382|0.72166675|0.137482|-0.32290623|-0.15217108|0.11026848|0.15492833|-0.42681968|-0.58822685|-0.41970652|0.28634524|-0.25008708|-0.46916783|-0.52875805|0.06419082|0.41097364|0.17937621|0.02568651|-0.22430655|0.20148593|0.20676759|-0.172716|-0.265377|0.26425|-0.3143332|-0.65950596
65;0.33453295|-0.11573437|-0.1952666|0.2592451|-0.2091239|-0.4059157|0.74276704|0.028009392|-0.19459248|0.35113826|0.45047557|0.05883731|0.42775354|0.4098905|0.4049371|-0.33644056|0.2529229|0.179577|-0.17923838|0.5396836|0.11629446|-0.10182245|-0.54351914|0.45498064|-0.2397711|-0.28288755|0.34478527|-0.3016421|-0.19427703|0.32610345|-0.16922411|-0.5247787|-0.33482826|0.23499282|-0.43998432|-0.28605705|0.33313775|-0.3181535|-0.24551722|0.3073899|-0.12495987|0.2860692|-0.4302309|0.16354357|-0.30935585|-0.50454867|-0.38858256|0.37107372|0.5587366|0.33951062|0.4544797|0.2175051|0.4767249|0.04759402|0.4312548|-0.41741705|0.45209295|-0.53705037|-0.29729968|0.45131788|-0.55223227|0.20715258|-0.46979314|0.14405328|0.03951302|-0.400626|-0.39228454|0.20923278|0.0077480227|-0.02699203|-0.43038106|-0.31309837|0.18701732|0.0033580384|0.03836398|0.33888674|0.12074073|-0.42481706|-0.33030784|0.055966415|-0.008674547|-0.42623866|-0.34013486|-0.20609374|0.09918785|-0.20015797|-0.25873107|-0.52234143|0.04627146|0.25793135|0.111760065|-0.17381883|-0.24575073|0.45083955|0.010963872|-0.15804519|-0.3116263|0.34565634|-0.3016004|-0.6893533
66;0.31249234|-0.37756965|-0.39916527|0.43229347|0.15007266|-0.45796084|0.60625327|0.25249788|-0.42892998|0.3794403|0.2763588|-0.040225625|0.38316563|0.27489284|0.4170621|-0.2823788|0.22800982|0.23141623|-0.2147552|0.38574284|0.22087538|-0.38575718|-0.5985895|0.331238|-0.026354074|-0.38878617|0.41007483|-0.39143866|-0.3896345|0.19313338|-0.1552095|-0.5143404|-0.39972392|0.4021055|-0.48106784|-0.4730314|0.38186684|-0.2884971|-0.1679726|0.21042399|-0.11832559|0.5401074|-0.2785771|0.16748585|-0.2778745|-0.47508162|-0.363136|0.45067012|0.28431803|0.00087176263|0.43671963|0.08798154|0.58830804|-0.016542137|0.42051893|-0.4175214|0.21258865|-0.14805797|-0.19097221|0.5203623|-0.5178644|0.3157252|-0.15986665|0.25267845|0.15730649|-0.27847326|-0.6162751|0.08136295|0.41620335|-0.057240367|-0.48445907|-0.49408647|0.2667182|-0.14214197|0.100641385|0.47762018|0.5948894|-0.30872947|-0.35579818|0.15975757|-0.08407492|-0.16984385|-0.50655496|-0.10479741|0.37622797|-0.3096908|-0.36553|-0.18851987|-0.16694126|0.3879498|0.13954854|0.045896217|-0.37952757|0.18485245|0.09105715|-0.26378345|-0.24521476|0.06586677|-0.39963084|-0.41394356
67;0.32411548|-0.4286915|-0.2640988|0.22252816|0.11027156|-0.37740543|0.6082052|-0.10027251|-0.2375791|0.45254064|0.47828525|0.23818484|0.22975965|0.45645452|0.48955142|-0.13447215|0.30974287|0.20342948|-0.19742745|0.4700961|0.48638457|-0.160368|-0.3819769|0.36046222|-0.034449525|-0.21872525|0.44591075|-0.6666088|-0.34608483|0.32055005|-0.143781|-0.5369246|-0.47139078|0.17973067|-0.5068864|-0.22533838|0.41145015|-0.40240788|-0.28941968|0.3791904|-0.230081|0.42208308|-0.28040412|-0.031098768|-0.24953282|-0.47690755|-0.37259763|0.17394264|0.35147047|0.252878|0.39020836|0.5896936|0.29933125|0.13339071|0.3599966|-0.6517298|0.27165866|-0.4607898|-0.272798|0.67478234|-0.5060435|0.31836006|-0.40379983|0.08118358|0.07632938|-0.3874891|-0.36545074|0.14592172|0.39056835|0.29647756|-0.30380902|-0.3683715|0.2671359|0.25097987|0.040991463|0.47460526|0.23938228|-0.4417474|-0.47634596|-0.117600486|-0.057041958|-0.25486836|-0.4376135|-0.43644074|0.42746487|-0.09877561|-0.4389478|-0.31527588|-0.1026725|0.36292475|-0.12420375|0.05270391|-0.31363702|0.32169637|0.14045706|-0.21120796|-0.15789476|0.12908402|-0.343818|-0.69994336
68;-0.16363704|-0.5207528|-0.335798|-0.0037772804|0.36131436|-0.22672041|0.1328327|0.28389078|-0.24638501|0.5559373|0.44642913|-0.21749604|0.26275057|0.6874699|0.5573888|0.08967247|0.5959934|0.36213827|0.017048359|0.5691746|0.5189448|-0.024624616|-0.48927975|0.34154183|0.13344279|0.07576153|0.36802894|-0.55773413|-0.21255033|-0.26089847|-0.1328132|-0.77450246|-0.56808174|0.38662952|-0.79367757|-0.4784255|-0.18726876|-0.2243657|-0.17523965|-0.048840106|0.24842483|0.5175197|-0.34820715|0.21020386|-0.31618428|-0.56302416|-0.3622467|0.3718378|0.60216486|0.22726315|0.55675036|0.33093017|0.4806167|-0.08335762|0.5332582|-0.09449744|0.32045877|-0.7542472|-0.32764146|0.7006619|-0.63823307|-0.23230153|-0.64935756|-0.0323852|0.11784408|-0.16406706|-0.2426717|-0.040818736|0.12416755|0.0683793|0.017666876|0.07300511|0.19585408|-0.31084704|0.38538033|0.6471802|0.34154862|-0.42050132|-0.32842642|-0.15278144|0.15964338|-0.2210909|-0.1531984|-0.21262759|0.20194842|-0.39914638|-0.75344574|-0.35578576|0.50953937|0.524484|0.07143246|-0.08816413|-0.28382075|0.43524414|-0.1153059|0.07748824|-0.47018486|0.15795025|-0.22252384|-0.788571
69;0.5276332|-0.330451|-0.18311954|0.049878016|-0.33794445|-0.11698903|0.52834356|0.060376026|-0.3963969|0.33655548|0.73018557|0.37886286|0.5957165|0.3973454|0.35311753|0.23718551|0.38431177|0.39290488|-0.2958767|0.80525273|0.3338399|0.008809358|-0.273871|0.34660393|0.42605594|-0.35311854|0.12201133|-0.3696777|-0.60549897|0.4511131|-0.37783617|-0.5535485|-0.21461484|0.5500167|-0.27434272|-0.38390732|0.65679836|-0.1832824|-0.46151966|-0.121097386|0.042140752|0.5234808|-0.3239891|0.26175243|0.16456272|-0.5581409|-0.16119894|0.2908049|0.20928143|0.018703103|0.5049595|-0.040456295|0.60081065|-0.1624872|0.7319586|-0.5840835|0.26471782|-0.4070698|-0.25420624|0.51879287|-0.12518144|0.026147515|-0.2406|0.21167739|0.42930102|0.06226018|-0.7845983|-0.104570195|-0.05344367|-0.014973324|-0.46510985|-0.63228285|0.18984534|-0.23235084|0.17663814|0.22250764|0.33568397|-0.14591096|-0.13180658|0.13361233|-0.08764715|-0.0961581|-0.3920169|0.022474676|0.584119|-0.105633214|-0.43616816|-0.49965805|-0.078808896|0.41330042|-0.28643206|-0.18746777|-0.04239513|0.21030565|0.26865435|-0.4559499|-0.48916218|0.27773172|-0.39904007|-0.3359215
70;0.644976|-0.32271016|-0.29073134|0.30937982|-0.31772697|-0.19681233|0.57176644|0.043416955|-0.17263956|0.37094104|0.5126028|0.012050407|0.3833897|0.3265683|0.31154373|-0.5940637|0.17214948|-0.021933228|-0.4404359|0.07196924|0.30703902|-0.19499236|-0.27301502|0.2859734|0.013125859|-0.71122885|0.43913093|-0.45315826|-0.3787097|0.5021676|-0.048329726|-0.49393064|-0.3210829|0.032821476|-0.4841946|-0.03522238|0.42167476|-0.20549431|0.06797433|0.39899087|-0.25774127|0.20942335|-0.4436299|0.123333104|-0.31514233|-0.56800514|-0.34536225|-0.010943323|0.1790717|0.39310545|0.50976825|0.047315344|0.52142364|0.05878888|0.3398057|-0.6376902|0.2470967|-0.9095472|-0.3296469|0.45844287|-0.5025979|-0.008100599|-0.53386784|0.32373178|0.324327|-0.052652165|-0.24497996|0.1758084|0.25647235|0.31097513|-0.4033406|-0.43836483|0.38306147|0.14527659|0.16689478|0.45023036|0.22557154|-0.33759436|0.03301297|-0.08181262|-0.37067553|-0.2611245|-0.3595148|-0.39624316|-0.024976254|-0.13531347|-0.19110544|-0.42738765|-0.0008543269|0.54993075|-0.018528365|-0.15247294|-0.5680396|0.6504297|0.19907126|-0.56152236|-0.45720467|0.55113745|-0.660306|-0.30522156
71;0.26531944|-0.2666831|-0.3935037|0.29798895|-0.117243305|-0.44891396|0.6680532|0.18451053|-0.24113445|0.12516835|0.40784007|0.101765074|0.53451455|0.3700717|0.2626126|-0.2275266|0.35349482|0.31585807|-0.37534207|0.58096516|0.33121645|-0.39417732|-0.57144207|0.4061062|-0.13853827|-0.40980667|0.5971614|-0.5279151|-0.47839898|0.53377473|-0.09044188|-0.38924912|-0.6678617|0.25253916|-0.58374894|-0.3464423|0.384759|-0.33729497|-0.25787646|0.3199235|-0.04569775|0.38400388|-0.28303188|0.20477687|-0.21613173|-0.43568602|-0.46175408|0.23413955|0.6862977|0.24244666|0.53881896|0.13792226|0.493832|0.08482631|0.4801353|-0.5708223|0.38179323|-0.53678226|-0.010523111|0.46093872|-0.5534691|0.14979804|-0.420106|0.2761172|-0.027700227|-0.2560302|-0.54187995|0.0903794|0.42638984|-0.045011234|-0.4733613|-0.4808923|0.25775164|0.19824933|0.07498149|0.4578|0.28595886|-0.3206379|-0.123064026|0.12444796|-0.060923543|-0.23320322|-0.4588684|-0.37273318|0.20566502|-0.36061203|-0.38959938|-0.19112451|-0.007324102|0.49228656|0.13445425|0.05257465|-0.20299895|0.19555053|0.335363|-0.13940226|-0.52196217|0.42892188|-0.29024863|-0.69230515
72;0.4070459|-0.3521307|-0.24829105|0.14711729|0.10246591|-0.53971344|0.44602054|0.049322695|-0.3664838|0.36291078|0.4324975|-0.12919307|0.3453817|0.5681835|0.5007392|-0.33429125|0.63387436|0.20632796|-0.30580726|0.4381796|0.15835346|-0.37449336|-0.34605625|0.35115775|-0.17714532|-0.38046134|0.57816863|-0.18946548|-0.24277978|0.2789092|-0.30490732|-0.38288787|-0.6874941|0.2873224|-0.3473438|-0.35349253|0.29172257|-0.22917426|-0.4227818|0.37143564|-0.151878|0.20969996|-0.5111857|0.2549716|-0.22231123|-0.35022485|-0.50332606|0.1764949|0.18793227|0.05649078|0.48174846|0.3583641|0.46493772|0.32695812|0.41676113|-0.61488384|0.58950555|-0.62970304|-0.457826|0.7517054|-0.5308549|0.53622705|-0.58480406|0.118142396|-0.06886341|-0.52588654|-0.43110004|0.28081435|0.530655|-0.14240916|-0.5719642|-0.399166|0.024016485|0.12633356|0.25767136|0.43543756|0.4172534|-0.38155586|-0.29142243|0.0879205|-0.078016035|-0.37507766|-0.3909603|-0.37874746|0.1493691|-0.53191113|-0.27407753|-0.38606113|0.07390913|0.6947704|0.13621657|-0.0916982|-0.15803689|0.19147703|0.27677947|-0.14268972|-0.30263987|0.31003064|-0.27578384|-0.49181885
73;0.5254165|-0.46108767|-0.29453516|0.4097659|-0.10985598|-0.33510125|0.8127386|0.2804664|-0.5797204|0.38527942|0.34567374|-0.13223949|0.1601176|0.37658793|0.59983146|-0.18902597|0.38535511|0.09443982|-0.17712505|0.520961|0.3440982|-0.4941613|-0.58608043|0.401655|-0.28092223|-0.3449809|0.33947867|-0.2786945|-0.1417173|0.2571828|-0.2517827|-0.44744864|-0.42843708|0.13285755|-0.56054187|-0.2556249|0.30425057|-0.36863393|-0.30331397|0.24345645|-0.60131526|0.2723021|-0.32232392|0.45242462|-0.13622442|-0.5042119|-0.56198615|0.40167427|0.35288665|0.0827474|0.48938176|0.3744916|0.47852394|0.34716767|0.58715045|-0.55703866|0.41029552|-0.3522115|-0.20725317|0.5732688|-0.36841965|0.12443179|-0.31108367|0.31875336|0.10193181|-0.44411692|-0.2620707|0.3319471|0.3691159|-0.08569044|-0.4641545|-0.49933976|0.17520124|-0.009163765|0.10700032|0.29152393|0.49977887|-0.31771588|-0.11919247|0.15129101|0.06420774|-0.24834502|-0.44390506|-0.30286598|0.1605695|-0.24684444|-0.29429784|-0.13532637|-0.20931548|0.30166984|0.34685516|-0.05183719|-0.16705108|0.16824825|0.10886699|-0.53213805|-0.33145773|0.15720844|-0.5013147|-0.39400473
74;0.45422426|-0.25157475|-0.29739797|0.30611578|0.054853868|-0.3966503|0.70145667|0.19981278|-0.3303183|0.2924027|0.39558646|-0.035030477|0.30367512|0.33965784|0.3483712|-0.180664|0.30931|0.23214796|-0.2685046|0.42873242|0.29256588|-0.33765563|-0.49208704|0.4300621|-0.19982606|-0.30342987|0.494178|-0.41765514|-0.24659224|0.24393073|-0.08255737|-0.2121944|-0.38636377|0.08208619|-0.33742324|-0.2893659|0.3168091|-0.424905|-0.3119271|0.41072205|-0.30980986|0.40670156|-0.37557912|0.07888436|-0.32382828|-0.3421873|-0.45261067|0.2870126|0.3756832|0.14016104|0.41109616|0.235363|0.46093187|0.27171943|0.3394946|-0.60211074|0.29489163|-0.43490475|-0.32876575|0.5583105|-0.5764554|0.19532207|-0.15210219|0.14927635|0.11192307|-0.2928007|-0.32491985|0.09603625|0.36730394|-0.032148797|-0.4402305|-0.47187963|0.310173|0.107446894|0.062885545|0.5743819|0.22569194|-0.10474019|-0.061571553|0.05013729|-0.1215888|-0.183786|-0.38656643|-0.29886|0.4097616|-0.21464555|-0.24619462|-0.25651476|0.20402081|0.25954264|0.09047283|-0.123224825|-0.1288313|0.19896705|0.0065362006|-0.41241893|-0.40113497|0.45358583|-0.2541313|-0.35494846
75;0.59294176|-0.24643984|-0.37255993|0.11328152|0.0040668845|-0.5248631|0.75879836|0.028324395|-0.42612308|0.22233947|0.26178584|-0.12039847|0.2802595|0.41901127|0.34677267|-0.088039316|0.48322144|0.25917375|-0.3094297|0.5852703|0.38088846|-0.36974433|-0.4897968|0.3355138|-0.14309053|-0.33293107|0.45648474|-0.33758655|-0.2632856|0.47206676|-0.1591516|-0.14354256|-0.4955072|0.18232232|-0.52029145|-0.34983692|0.37316757|-0.37843308|-0.35796034|0.35956025|-0.33648315|0.3541851|-0.39699313|0.06982492|-0.12601438|-0.3414878|-0.64165735|0.25245792|0.37644485|0.30091324|0.39214838|0.17522164|0.58950555|0.15309457|0.4381719|-0.46843123|0.41103444|-0.31380376|-0.15450719|0.5722122|-0.758371|0.48655227|-0.46500516|0.101440854|0.20105822|-0.3208525|-0.5146565|0.16504925|0.29754183|-0.18435769|-0.23756465|-0.524441|0.031670764|-0.035386335|0.13877113|0.40009356|0.15290372|-0.33891067|-0.25618878|-0.03602481|-0.020095281|-0.3738122|-0.2944243|-0.27182233|0.4425452|-0.43871218|-0.32365495|-0.14447562|0.0007932568|0.6161376|-0.02577392|0.1076353|-0.17666766|0.1508501|0.100800306|-0.38710958|-0.32566136|0.17929104|-0.1458422|-0.4692637
76;0.45154244|-0.2393957|-0.36286306|0.2357464|-0.25826675|-0.12382755|0.79140604|0.07622331|-0.5101304|0.19519868|0.15745972|-0.044467002|0.2018852|0.2737115|0.38589874|-0.11278789|0.35722834|-0.107023686|-0.44196135|0.4696347|0.08170211|-0.44445133|-0.48743972|0.31707096|-0.13751692|-0.3039882|0.5198257|-0.45644337|-0.21973488|0.3117933|-0.1441457|-0.36138847|-0.5027615|0.23833755|-0.55292|-0.31229648|0.3623886|-0.24272372|-0.011988133|0.4562149|-0.27187023|0.52736527|-0.26178503|0.1720485|-0.24757114|-0.26234594|-0.49192202|0.20411243|0.420138|0.47605535|0.5876678|0.11408706|0.35250884|0.08793711|0.317541|-0.38080996|0.1925631|-0.25223583|-0.13335359|0.46567845|-0.37119234|0.14937547|-0.53411925|0.12975901|0.10833684|-0.20273834|-0.20604609|0.24740566|0.36504358|-0.060444243|-0.32097992|-0.5871073|0.39297938|0.18186036|0.265711|0.308807|0.25968444|-0.33834943|-0.28864357|0.18846692|0.19198608|-0.2524553|-0.18642303|-0.47731876|0.28607008|-0.16378106|-0.22291958|-0.31378287|0.07100666|0.22992961|0.020317763|-0.033734046|-0.5275467|0.08791803|-0.04354927|-0.15034121|-0.40280047|0.20023227|-0.382697|-0.4968766
77;0.43919235|-0.36797807|-0.33640072|0.2704397|0.039102066|-0.3063984|0.5867723|0.20867892|-0.18400505|0.2896075|0.41362047|-0.043082744|0.2797444|0.26623094|0.55411315|-0.113869995|0.3559497|0.14355165|-0.27410403|0.3737831|0.29856962|-0.3583373|-0.35787702|0.35578996|-0.20012543|-0.21250495|0.38396123|-0.43965954|-0.21154484|0.51371384|-0.1871222|-0.4379032|-0.470972|0.2304064|-0.43262765|-0.28173524|0.353871|-0.24336992|-0.2954171|0.20019794|-0.2920296|0.4293705|-0.31880516|0.23769152|-0.20536162|-0.42667174|-0.49842042|0.12565292|0.23939511|0.25156522|0.53773123|0.19913152|0.5673661|-0.022469759|0.46568525|-0.41763327|0.45675033|-0.529177|-0.31246853|0.5562843|-0.51739174|0.46811283|-0.5084111|0.24379341|0.012156419|-0.43658677|-0.61795074|0.15204458|0.3736601|0.06129901|-0.42439866|-0.4256942|0.31820586|0.12119686|0.037804186|0.4736165|0.14331979|-0.22017583|-0.19870648|-0.08936022|-0.07334312|-0.3192902|-0.4630278|-0.13762383|0.48549724|-0.3702131|-0.36339805|-0.3256005|-0.20868745|0.27029783|-0.0031806007|-0.13178197|-0.2427699|0.20182103|0.06289752|-0.3316075|-0.50251794|0.1790403|-0.4048787|-0.44915718
78;0.33124107|-0.5243141|-0.88312125|0.2553819|0.029002417|-0.5066161|0.42341703|0.13489226|-0.27969587|0.52007395|0.59383726|0.5176395|0.6183845|0.3317456|0.52790475|-0.020570502|0.17696175|-0.069241196|-0.012833089|0.4277879|0.20840266|-0.51449096|-0.76549757|0.498931|-0.1373352|-0.11593294|0.36450684|-0.35285172|-0.7227115|0.45761216|-0.22567578|-0.076734185|-0.47541478|0.44172886|-0.43856475|-0.5077853|0.605796|-0.6751301|-0.05557865|0.4328302|0.10255009|0.3430337|-0.63497543|0.29525903|0.25950354|-0.51026964|-0.6871868|-0.69873536|0.07354602|-0.1948266|0.58585334|-0.10857114|0.31046176|0.026429951|0.7823142|-0.3372509|0.3714377|-0.68937975|-0.64983344|0.29665315|-0.3682668|0.46131942|-0.3514362|0.51533175|-0.13485175|-0.27972507|-0.5905043|-0.24259733|0.47704798|-0.346076|-1.0657015|-0.44948694|0.46933937|0.08482462|0.17509256|0.40284604|0.6582937|-0.35098165|0.402395|-0.024801128|-0.38124943|-0.18668395|-0.77768457|-0.039883047|0.44833282|-0.4436115|-0.5987425|-0.22281231|0.019537425|0.50203615|0.03083536|-0.08905255|0.07309669|0.11192882|0.4174024|-0.5437734|-0.45546395|0.4484625|-0.42931622|-0.7076738
79;0.34140185|-0.37224564|-0.22945632|0.19321382|0.076930955|-0.4535383|0.58644533|0.21122028|-0.2654451|0.32303023|0.17770284|0.046514962|0.39168578|0.27377695|0.46809152|-0.07690533|0.36656576|0.23649012|-0.17357|0.5076748|0.24917658|-0.28845274|-0.41338056|0.5276764|-0.09038905|-0.28223574|0.5431711|-0.43644148|-0.3916524|0.38110173|-0.08921551|-0.40517822|-0.42340767|0.2022533|-0.40413997|-0.33798108|0.297223|-0.30685776|-0.25961426|0.45989627|-0.18583535|0.48773342|-0.2687708|0.13380787|-0.31946272|-0.4405688|-0.3833207|0.24258354|0.16388607|0.17210694|0.40097016|0.12058178|0.43999812|0.17761219|0.28456804|-0.43649966|0.26165247|-0.44336283|-0.28816617|0.544624|-0.49257514|0.35269773|-0.23039468|0.22475635|0.037501138|-0.23707491|-0.43366066|0.2211535|0.47960204|-0.11045309|-0.3453107|-0.4816263|0.12046094|-0.01032782|0.24961928|0.47303048|0.35618776|-0.41605106|-0.34455848|-0.0158201|0.07599918|-0.37721747|-0.40610567|-0.22278088|0.36091807|-0.24178883|-0.3240751|-0.22889218|0.0041457866|0.32718354|0.17540509|-0.06691857|-0.15754144|0.081706494|0.17533678|-0.22276428|-0.33954695|0.21723063|-0.34178215|-0.29864424
80;0.45141327|-0.528352|-0.18818948|0.04384677|0.17638825|-0.4004567|0.7448766|0.18588206|-0.49540114|0.108565|0.26336777|0.06533581|0.27200088|0.66900384|0.5221408|-0.15741622|0.48062575|0.20752853|-0.41345406|0.4375622|0.18368453|-0.3736671|-0.59394544|0.39831284|-0.28247887|-0.32366523|0.44143075|-0.35785532|-0.21684298|0.38771617|-0.37530005|-0.44650844|-0.41382217|0.3175361|-0.44426444|-0.49283338|0.37211853|-0.37843975|-0.32394043|0.12562585|0.005243391|0.48950434|-0.29719684|0.1902385|-0.38146654|-0.32904026|-0.41541597|0.3361696|0.38994825|0.17711815|0.7806227|0.3287334|0.59815234|0.33066624|0.5926517|-0.55824625|0.38743487|-0.36214006|-0.09197864|0.6570836|-0.3036819|0.16710979|-0.29915306|-0.009864315|0.25179684|-0.18493637|-0.37519735|0.310389|0.26770192|0.015801437|-0.5047791|-0.43377647|0.1693103|-0.08408527|-0.056407794|0.34460664|0.3439351|-0.33933604|0.0012750626|-0.022475727|-0.0015332699|-0.53613746|-0.39064598|-0.46627182|0.2987054|-0.34640086|-0.48055637|-0.29358086|-0.18246998|0.5967953|-0.0036324933|0.12040862|-0.30230027|0.4129694|0.2102174|-0.25581208|-0.31384936|0.5078373|-0.39265674|-0.60119456
