item_id;vectors
188;-0.5558567|-0.16255616|0.0046731755|-0.41175985|-0.4005654|-0.3088032|0.29570562|-0.21570821|-0.389818|0.41426477|0.39966035|0.4222365|-0.42505068|0.48537248|0.44153997|-0.28613082|0.37722966|-0.031545416|0.337243|0.47703433|0.3268174|-0.31180224|-0.42944512|-0.38760117|-0.37675557|0.3449589|-0.55957085|-0.21172658|0.64014035|-0.4711429|0.3462992|0.39067525|0.48583382|-0.40060192|-0.5679584|0.2250177|0.571425|0.36211884|-0.08220364|0.049440503|0.03842546|-0.31118134|0.28774348|-0.3558527|-0.43075734|-0.13194896|-0.21789072|-0.49335873|-0.32953104|-0.6312725|0.38288018|-0.2070172|-0.10614637|-0.5475951|-0.24159646|0.005481258|0.21619031|0.043030843|0.45067045|0.29091853|-0.022011425|-0.5140393|0.022473894|0.4012495|-0.42981294|0.28532797|0.15203877|-0.24152033|0.49591315|0.45721948|0.34443596|0.05479504|-0.36947447|0.16624433|0.5926677|0.34648183|0.1750701|0.47696698|0.40421802|-0.14407639|0.48819107|-0.42005026|-0.6098678|-0.28932393|-0.43413013|0.15713514|-0.38821262|0.29737422|0.35650522|0.27245626|0.3844347|0.53356636|0.025423724|-0.6351743|-0.3841471|0.3469033|-0.54048336|0.21214285|0.42441487|0.25350633
189;-0.53593194|-0.1717476|0.0981615|-0.31017214|-0.4083283|-0.45498842|0.2418943|-0.32595128|-0.34148955|0.51793224|0.44184545|0.35342562|-0.533599|0.48718268|0.51684046|-0.18934706|0.34454742|0.02624613|0.46859947|0.30413246|0.5698766|-0.43673074|-0.10592282|-0.26482758|-0.3690781|0.2926935|-0.4761416|-0.40559232|0.35550484|-0.56785053|0.4211126|0.4613964|0.53989697|-0.35421976|-0.5560952|0.19969563|0.5364879|0.2419308|-0.21634321|0.1624088|0.13609695|-0.1768991|0.3029715|-0.2954418|-0.52953404|-0.16138415|-0.33572316|-0.46678466|-0.38521305|-0.46083224|0.5155294|-0.05858396|-0.13351479|-0.2669565|-0.45662162|0.047341466|0.3845244|0.10277555|0.40645733|0.22924913|0.047455955|-0.54480404|0.20630386|0.33115473|-0.37412462|0.4616732|0.26891887|-0.20401415|0.47454923|0.26789567|0.26935816|0.27927995|-0.41828465|0.20421864|0.35328224|0.2989301|0.06984927|0.4537665|0.4750164|-0.15191303|0.42427254|-0.22834328|-0.69338655|-0.30682656|-0.3376897|0.20958309|-0.42794153|0.24822119|0.48632807|0.19998704|0.24925362|0.5903796|-0.19909297|-0.46897113|-0.4085717|0.5202416|-0.6047111|0.14455876|0.29089934|0.25101253
190;-0.63951695|-0.22601907|-0.08649242|-0.17771032|-0.39341834|-0.36555514|0.076575994|-0.27804863|-0.5271001|0.55033726|0.43229493|0.25293252|-0.4467812|0.34375176|0.16276938|-0.33970225|0.20085451|0.1734562|0.6914333|0.4571603|0.49757794|-0.3260843|-0.14575149|-0.33159733|-0.499739|0.45085257|-0.51724774|-0.06851198|0.5149566|-0.5028792|0.21563065|0.4755525|0.45926616|-0.32045963|-0.6740207|0.31680527|0.4679131|0.5518993|-0.28090027|0.08786058|0.14317223|-0.4970681|0.421131|-0.24568245|-0.35253668|-0.19944733|-0.27030033|-0.56831473|-0.49395993|-0.41908023|0.46270767|-0.16699874|-0.21659245|-0.36144653|-0.5306076|0.15676856|0.32888108|0.02196385|0.39176622|0.18175595|-0.06186375|-0.33007437|0.022282716|0.25483865|-0.277579|0.29748598|0.065170124|-0.21789461|0.4859461|0.36837843|0.26398534|0.38392013|-0.21727355|0.15871716|0.28619513|0.2350406|0.18921027|0.4220356|0.4960586|-0.04819262|0.51457214|-0.3744915|-0.6288576|-0.37771076|-0.33158916|0.032304093|-0.38382792|0.43913084|0.56862473|0.14521661|0.24895081|0.47177023|0.015775237|-0.45412707|-0.3195092|0.54562104|-0.6473308|0.24429321|0.3700465|0.14760984
191;-0.5954299|-0.36056823|-0.028322708|-0.30201215|-0.458071|-0.3679923|0.091977164|-0.13659668|-0.45542842|0.5181749|0.5610339|0.38312885|-0.38094258|0.1944668|0.3613807|-0.20965663|0.18192267|0.19123113|0.4098888|0.20906977|0.4900086|-0.534849|-0.21211365|-0.29390568|-0.5922074|0.45605716|-0.4612991|-0.11245865|0.43895742|-0.5686718|0.33229282|0.38668483|0.45150855|-0.5182046|-0.6069704|0.34431368|0.61555374|0.44408813|-0.41271573|0.37542623|0.112438224|-0.23645407|0.23562677|-0.3636773|-0.4284104|-0.082044035|-0.20740427|-0.4671049|-0.19392538|-0.277093|0.33777356|-0.25161406|0.025287215|-0.26015842|-0.5519184|0.2161789|0.32195562|0.18586463|0.44618022|0.30794773|-0.097079016|-0.43433246|0.16709061|0.2021148|-0.37469795|0.25209323|0.0035344362|-0.14644398|0.6285977|0.29994407|0.29305145|0.13776384|-0.24222653|0.2124044|0.34002012|0.30095696|0.17515439|0.5150513|0.45845753|-0.05050744|0.49560896|-0.27284873|-0.64827734|-0.33327395|-0.393277|0.36381602|-0.35775152|0.40867525|0.41094732|0.26726466|0.09380996|0.6002017|-0.13520825|-0.41660053|-0.28570557|0.32583788|-0.5331662|0.099359155|0.3382132|0.26467925
192;-0.5759511|-0.23509796|-0.07891749|-0.40364805|-0.44224975|-0.39898|0.14047045|-0.12506112|-0.5027166|0.356742|0.2692889|0.3999382|-0.2954145|0.40258974|0.48256817|-0.2125139|0.33923534|0.17525153|0.3806825|0.47701925|0.29504538|-0.22394201|-0.22707874|-0.32731217|-0.46084994|0.33944303|-0.48076615|-0.12641805|0.38786328|-0.61322916|0.41438562|0.47799188|0.31522548|-0.46612144|-0.58496267|0.22879876|0.577787|0.3433253|-0.09686449|0.2199568|-0.10839626|-0.33533964|0.43246594|-0.2491524|-0.39641017|0.0043572113|-0.29018903|-0.4353131|-0.31252927|-0.36065453|0.4718162|-0.42541695|0.01682898|-0.28348538|-0.4617207|0.02865804|0.40386868|0.13938798|0.60481983|0.40679318|0.13595635|-0.45790538|0.14959249|0.4687276|-0.42247385|0.30615634|0.22722374|-0.18465725|0.49867865|0.27247056|0.25692117|0.12948486|-0.2852322|0.23235044|0.3594969|0.046557695|0.13766637|0.37300184|0.5544221|-0.19505894|0.2853532|-0.40211558|-0.61431116|-0.17315122|-0.43932465|0.41944838|-0.40820056|0.39723933|0.40868723|0.17395322|0.14458442|0.5516401|-0.102120385|-0.44099373|-0.46282795|0.26019666|-0.5754766|0.19380413|0.32002628|0.32488665
193;-0.5615506|-0.36740083|-0.10395183|-0.40146774|-0.3273788|-0.25276262|0.21964933|-0.31838244|-0.5326283|0.36607623|0.35271454|0.5161816|-0.48918205|0.45805198|0.451864|-0.13903096|0.4322327|0.015767738|0.4522462|0.3395954|0.77571225|-0.36037916|-0.10967524|-0.2641418|-0.35897064|0.46646583|-0.49806252|-0.21021277|0.5393869|-0.5674698|0.5839493|0.43436927|0.57725817|-0.35947153|-0.5887163|0.34208566|0.5104285|0.28869456|-0.12654011|0.107180916|0.003844779|-0.15383823|0.34771103|-0.28864756|-0.58384216|-0.034734264|-0.39626187|-0.5248415|-0.19882041|-0.5295384|0.59797364|-0.0792358|-0.17626807|-0.42221552|-0.376146|-0.15354657|0.4555401|0.10783825|0.36154062|0.2696732|-0.014013108|-0.547092|-0.08114008|0.28845668|-0.31296974|0.40526122|0.25783876|-0.28780255|0.5182274|0.44444317|0.1691728|0.07296026|-0.43027505|0.16829368|0.4898451|0.35413298|0.11779317|0.34872434|0.51797533|-0.015334927|0.46816444|-0.42329243|-0.34400854|-0.42517638|-0.3018128|0.1317417|-0.2976055|0.21275587|0.5528071|0.45846838|0.11093338|0.5105216|-0.22429608|-0.52550805|-0.4596982|0.57277584|-0.45531425|0.094398215|0.48155603|0.16402857
194;-0.5763733|-0.3074064|0.13468966|-0.43469822|-0.5196123|-0.28230116|0.3756938|-0.21949184|-0.42655352|0.47958213|0.4953866|0.306805|-0.48569816|0.44224992|0.437079|-0.49386525|0.19547455|0.1657597|0.72203445|0.22837557|0.6657273|-0.32722342|-0.11783832|-0.28444424|-0.265813|0.23293908|-0.4724128|-0.18136242|0.40573508|-0.40384656|0.18986213|0.3223017|0.6580161|-0.44457552|-0.6515849|0.26591364|0.5088402|0.13921925|0.15692683|0.16133614|0.12034229|-0.4013558|0.33851942|-0.20230873|-0.38294688|-0.113912754|-0.27364916|-0.5363479|-0.4285225|-0.39622936|0.38831463|-0.17861848|-0.24809122|-0.511831|-0.59265274|0.038097028|0.3241273|0.12624852|0.47380915|0.36103517|0.10363197|-0.61225116|0.10475767|0.46962345|-0.28448105|0.47260568|0.29062366|-0.105195336|0.50085783|0.354498|0.26906982|0.24908853|-0.35160485|0.2603716|0.50214124|0.17764257|0.015903443|0.40320846|0.5419709|-0.016862385|0.44820216|-0.45226732|-0.7393207|-0.30493596|-0.36700168|0.15081006|-0.16297527|0.13274486|0.5520973|0.1536018|0.03264959|0.40125194|0.19072367|-0.2764892|-0.4989535|0.38885844|-0.38849574|0.10820228|0.36455727|0.3766995
195;-0.66353375|-0.28092393|0.11147839|-0.31983578|-0.4200774|-0.1081031|0.37511405|-0.27381408|-0.41907495|0.45100096|0.38198957|0.42130256|-0.24902669|0.33410683|0.4022965|-0.25635332|0.31169266|0.25716618|0.36424023|0.33715954|0.52337337|-0.343099|-0.19205737|-0.567678|-0.46062696|0.36542618|-0.572408|-0.207131|0.39149982|-0.4697025|0.23673543|0.5101874|0.49151242|-0.2479068|-0.6496956|0.21217144|0.48559767|0.15678284|-0.24613407|0.28396177|0.16938302|-0.34333935|0.32109663|-0.29203284|-0.37057728|0.015184239|-0.23153514|-0.36775488|-0.28699943|-0.47356415|0.42990494|-0.19599535|-0.2714338|-0.4271526|-0.37458235|0.17405882|0.4140911|0.12679338|0.5510046|0.321157|-0.21647377|-0.47413096|0.037596248|0.31110355|-0.4203832|0.2561985|0.20412646|-0.19020906|0.54569614|0.26812583|0.3039974|0.15715876|-0.31228682|0.24426803|0.48693222|0.25275493|0.13622656|0.39310932|0.5173388|-0.023920454|0.42655408|-0.42559275|-0.64667135|-0.29047847|-0.30788556|0.1627888|-0.44669455|0.33721587|0.6011859|0.3804528|0.16088565|0.4274489|0.07868689|-0.4079845|-0.39329705|0.38687372|-0.5496401|0.20784621|0.44932002|0.07403444
196;-0.34725422|-0.28053647|0.047646757|-0.31664994|-0.4862179|-0.19271491|0.164787|-0.20961735|-0.48864764|0.5210941|0.20511626|0.12893257|-0.63270825|0.37966183|0.35698405|-0.16599974|0.45279357|0.23982705|0.5210743|0.20586836|0.42658547|-0.32882935|-0.16819258|-0.460743|-0.3855203|0.294744|-0.42836624|-0.2861837|0.29722667|-0.5014149|0.337723|0.43071717|0.58564377|-0.49646032|-0.5511482|0.2828448|0.6167128|0.49576104|-0.024110913|0.13151821|0.26014793|-0.3300454|0.3467807|-0.4341476|-0.4674374|-0.07636214|-0.2810487|-0.31316537|-0.2968151|-0.27589917|0.5019627|-0.1299016|0.17995828|-0.41839692|-0.42572156|0.16486922|0.062132016|0.47119948|0.5857109|0.3677451|-0.05526205|-0.39247566|0.12836227|0.24108964|-0.35554245|0.4386511|0.2989799|-0.41293496|0.4808351|0.34621033|0.14917423|0.0009879172|-0.31861082|0.22678031|0.4690476|0.26353425|0.12657505|0.23185556|0.3287639|0.016205624|0.39821163|-0.4523638|-0.38827217|-0.20875508|-0.21384919|0.15972316|-0.38091397|0.040396065|0.53647417|0.1440166|0.06555658|0.5581379|0.18826966|-0.4305592|-0.5955235|0.51349664|-0.3717144|0.28893906|0.4485673|0.18399386
197;-0.3856557|-0.33590364|0.108549|-0.671903|-0.39485562|-0.31006774|0.41396758|-0.28122783|-0.45561436|0.49386415|0.4545579|0.42295343|-0.43279064|0.34713286|0.50626147|-0.22755353|0.22830214|0.13878277|0.4394921|0.24707283|0.48655564|-0.4935208|-0.23269805|-0.31345013|-0.68894327|0.53507257|-0.49123436|-0.13740623|0.43417755|-0.52642906|0.4752687|0.3392492|0.6501434|-0.27668935|-0.5167109|0.28505266|0.5527355|0.28754017|-0.3944178|0.35748821|-0.038792655|-0.40484124|0.32634878|-0.38739312|-0.26406568|-0.1430808|-0.3542272|-0.48203704|-0.4199072|-0.43050337|0.41575912|-0.11673186|-0.10030569|-0.26589572|-0.31956577|0.18756601|0.44734004|0.110577196|0.43171147|0.30708587|-0.012288|-0.53910667|0.048600458|0.21585661|-0.24652803|0.3675569|0.34061706|-0.26241624|0.4638727|0.43190032|0.35630855|0.2567575|-0.34224144|0.18683216|0.29288855|0.36594728|0.050422333|0.37143964|0.42157617|-0.010218643|0.40421858|-0.3395157|-0.48465937|-0.37718207|-0.4673529|0.11203927|-0.48081198|0.19991049|0.2990392|0.12836595|0.19295017|0.68163013|0.15582973|-0.3450097|-0.47271046|0.43540174|-0.48389387|0.4414338|0.5317091|0.27245513
198;-0.30690455|-0.16867283|0.14822727|-0.24620213|-0.4627174|-0.25387716|0.28339386|-0.28418592|-0.46351123|0.42618507|0.29326022|0.47921172|-0.3375435|0.6207026|0.46231413|-0.09339071|0.22456327|0.112727255|0.48066574|0.30768675|0.48876575|-0.4784134|-0.279548|-0.28097036|-0.54633653|0.4779327|-0.45193097|-0.08361589|0.38027307|-0.4868752|0.37437657|0.46254706|0.45624718|-0.464072|-0.5377079|0.23449902|0.31341982|0.45559618|-0.28657255|0.12605229|-0.031074435|-0.40006214|0.40573016|-0.3744907|-0.3668562|-0.19704312|-0.22609122|-0.5711598|-0.43975914|-0.36969888|0.44032377|-0.3400226|-0.06802458|-0.45174098|-0.46405345|-0.04310806|0.37638098|-0.0024460703|0.5164041|0.20834365|0.0016440377|-0.36639544|0.0121836625|0.5346937|-0.33153653|0.39248112|0.21945563|0.15248664|0.6346788|0.2625054|0.2602563|0.22178972|-0.48831105|0.2768726|0.23224394|0.38834357|0.16552752|0.49410817|0.49742362|-0.08150947|0.36439106|-0.50994194|-0.63480806|-0.26149112|-0.4643426|0.4362259|-0.34779644|0.24743511|0.60618734|0.15391287|0.11103852|0.65751326|0.09135464|-0.43207118|-0.43990862|0.5244781|-0.41641077|0.37196642|0.36713707|0.059115455
199;-0.60035783|-0.078242496|-0.17170557|-0.32453346|-0.5389057|-0.18919143|0.21269704|-0.22063151|-0.3645465|0.55769426|0.37504685|0.41737917|-0.5582756|0.40164417|0.47314355|-0.26011208|0.36783996|0.33127594|0.45604664|0.30855075|0.47949448|-0.35856107|-0.22855212|-0.3298685|-0.4776556|0.38583595|-0.44529626|-0.20195754|0.2756109|-0.56323117|0.4138296|0.7170617|0.6053232|-0.3600118|-0.53556675|0.2508684|0.5833405|0.21993166|-0.3121574|0.16859461|0.07601463|-0.46397865|0.2957078|-0.2175281|-0.42422384|0.08723978|-0.15520942|-0.29230362|-0.16570349|-0.48591542|0.5126117|-0.11831926|-0.15314813|-0.22335504|-0.48918027|0.07658844|0.34116238|0.07430745|0.47458297|0.2340871|-0.0069469735|-0.53530717|-0.14369231|0.32283074|-0.32188126|0.42080444|0.13382855|-0.2350035|0.41371107|0.23201299|0.3427294|0.22377302|-0.19595888|0.18451221|0.34613693|0.33771873|0.07728421|0.47276747|0.4130503|-0.08434764|0.5039968|-0.40823326|-0.42819577|-0.27983123|-0.41657755|0.2029924|-0.30219963|0.24078111|0.42705294|0.2831729|0.07185748|0.7305779|-0.06835228|-0.4192956|-0.3767693|0.48845848|-0.5473372|0.21508044|0.41527662|0.09907049
200;-0.526985|-0.10160376|-0.08993329|-0.3743956|-0.45172045|-0.14367296|0.29726994|-0.3573156|-0.5713004|0.5661757|0.42959177|0.5213573|-0.3751998|0.19689676|0.5954214|-0.30681634|0.1636121|0.06436805|0.5040462|0.16956569|0.580687|-0.28367677|-0.24730691|-0.35297075|-0.4372411|0.38759053|-0.5656466|-0.21075152|0.38993213|-0.5575748|0.5491749|0.44783708|0.4272038|-0.38734305|-0.47410777|0.32597196|0.6386566|0.1503655|-0.14084287|0.07471985|0.023346407|-0.2872272|0.29393983|-0.4709615|-0.34306562|0.035985954|-0.29791328|-0.4810873|-0.38427877|-0.41201258|0.46022472|-0.17739779|0.017492022|-0.26249397|-0.5191103|-0.009572364|0.36942738|-0.06379717|0.5141109|0.16893595|-0.11495072|-0.5796789|0.06231812|0.38560992|-0.3202963|0.45982367|0.24003646|-0.119575426|0.57882416|0.5014408|0.33501807|0.10315171|-0.40821502|0.26386613|0.3233168|0.24300176|0.010788791|0.37639055|0.36617482|0.053983882|0.35101438|-0.47600994|-0.6622447|-0.23198873|-0.4163878|0.20692173|-0.3366776|0.18253791|0.5006082|0.30307525|0.2171332|0.6156215|-0.12864111|-0.27589202|-0.50591433|0.4682109|-0.43358132|0.39856917|0.41328752|0.309969
201;-0.50336826|-0.32909936|0.104567364|-0.3573849|-0.43468782|-0.33849442|0.3244857|-0.22695519|-0.48287064|0.44949943|0.43534774|0.3274047|-0.48074844|0.499911|0.37812048|-0.06968465|0.33432308|0.24987899|0.4566824|0.3526668|0.521347|-0.45588952|-0.15590775|-0.3843436|-0.6504246|0.46720886|-0.42728612|-0.16852982|0.41445866|-0.72068834|0.3753233|0.48510134|0.61199826|-0.423365|-0.431224|0.24437585|0.54539514|0.57855237|-0.16545965|0.01086396|0.10088973|-0.32823995|0.088855594|-0.37830424|-0.5052407|-0.18644233|-0.23764916|-0.5080704|-0.30049583|-0.6276795|0.6505042|-0.19970767|-0.14523615|-0.47378618|-0.46292433|0.026734866|0.34662837|0.014706761|0.30646324|0.24057926|-0.04405294|-0.6063304|0.04498087|0.4340216|-0.32185608|0.61413|0.24630731|-0.22997135|0.40911734|0.43796545|0.47066835|0.3819234|-0.3855592|0.3642758|0.3975137|0.3052988|-0.10191648|0.3026907|0.37433022|-0.24435177|0.4841657|-0.417828|-0.51169294|-0.32344607|-0.41883287|0.3178423|-0.30002418|0.3115495|0.40246528|0.26172575|0.24240747|0.62119776|-0.029665066|-0.46492073|-0.42469788|0.33322325|-0.41863543|0.37695715|0.45036724|0.38018158
202;-0.4518159|-0.37390193|0.1694832|-0.31744602|-0.51478124|-0.25724918|0.32402793|-0.3550714|-0.5073589|0.55516213|0.2848763|0.46032286|-0.42537263|0.29247248|0.49589896|-0.19835174|0.17858386|0.09192364|0.42866075|0.19166389|0.42758483|-0.29333943|-0.48859793|-0.35718176|-0.5913958|0.39065993|-0.5104414|-0.14432235|0.58036137|-0.47905093|0.32391506|0.4514933|0.49902916|-0.35236296|-0.46268168|0.24419253|0.49395713|0.30059308|-0.10159408|0.17206918|0.13885069|-0.6869072|0.30888334|-0.34471777|-0.3965788|-0.021630108|-0.24799003|-0.5028506|-0.22648107|-0.52927846|0.33492017|-0.06382088|0.11089434|-0.28391072|-0.3938064|0.02999533|0.3149912|-0.04182584|0.50361556|0.21051091|-0.06399428|-0.6280522|-0.03437017|0.43793797|-0.44128728|0.23657998|0.2658543|-0.066003315|0.4459651|0.26971015|0.2860544|0.12991051|-0.39173743|0.26766783|0.51443756|0.38326964|0.12078314|0.440179|0.53519803|-0.032524593|0.25331843|-0.52031064|-0.53763294|-0.241718|-0.3561839|0.21378782|-0.4049299|0.29159057|0.37428927|0.26832122|0.25068927|0.5226132|-0.12162482|-0.4484449|-0.4781953|0.29849604|-0.62104124|0.14380947|0.5020873|0.15578285
203;-0.5146728|-0.42698085|-0.025398929|-0.3955585|-0.56675756|-0.54812896|0.24814795|-0.28891504|-0.561218|0.41633892|0.20331657|0.36907142|-0.41080374|0.18386619|0.44721267|-0.09600793|0.2900107|0.13472296|0.5641033|0.3998156|0.60336614|-0.41258976|-0.21208566|-0.28507552|-0.54947436|0.6342296|-0.42284626|-0.14674172|0.5014049|-0.6697687|0.5137912|0.4002744|0.52623326|-0.34980848|-0.43130243|0.12565687|0.5524052|0.22655135|-0.32241485|0.28852054|0.2352127|-0.38997835|0.4572217|-0.39059892|-0.4583545|-0.022179436|-0.315406|-0.5139272|-0.3582258|-0.39566183|0.42370144|-0.27962014|-0.1540069|-0.2263886|-0.5571456|0.37305284|0.26025254|0.07875687|0.5617037|0.11086534|0.03561983|-0.45283017|0.20360154|0.4249543|-0.44865006|0.26989496|0.09472979|-0.07942275|0.40088683|0.36388335|0.51874775|0.4513675|-0.20003647|0.33545464|0.37984523|0.21820006|0.20459488|0.34591064|0.47234687|-0.12907226|0.5030775|-0.40752175|-0.6177398|-0.5244532|-0.38589928|0.19828302|-0.32265508|0.32489273|0.4231887|0.22077154|0.17606698|0.58335084|-0.0049241|-0.29305017|-0.41116086|0.41136965|-0.41893387|0.4956152|0.45391005|0.21326157
204;-0.60751456|-0.30970284|0.14190856|-0.36379746|-0.4084781|-0.17446432|0.42745835|-0.1681583|-0.47198284|0.45208794|0.45069093|0.17352974|-0.47241414|0.33173043|0.36925018|-0.1457134|0.27626795|0.17347938|0.57904875|0.11950913|0.3503433|-0.3785192|-0.34919342|-0.47259343|-0.4952706|0.3163658|-0.57286924|-0.187105|0.35174042|-0.48955336|0.36776936|0.341993|0.46872813|-0.3605718|-0.6809963|0.21662468|0.43602484|0.33887213|-0.33293638|0.2555736|0.030062491|-0.25915426|0.27623695|-0.40504152|-0.39954117|-0.13616988|-0.2658868|-0.5220128|-0.367974|-0.4047473|0.41548327|-0.20381016|-0.054186653|-0.31627494|-0.44545826|-0.043879278|0.3104146|0.10224662|0.4216522|0.28850266|0.014713552|-0.26716056|-0.02448564|0.25677425|-0.43399644|0.33244598|-0.06093289|-0.13937145|0.4238683|0.24450791|0.34974718|0.24071491|-0.28112474|0.20384859|0.52427465|0.3282482|0.16178748|0.31454924|0.6416544|-0.056794398|0.52488625|-0.4993939|-0.39471972|-0.42919898|-0.38564828|0.19911964|-0.5578522|0.14820445|0.56189656|0.23350981|-0.123060554|0.72631377|-0.0272598|-0.4005228|-0.48628336|0.41896778|-0.4939411|0.3524865|0.5531034|0.23960693
205;-0.51488274|-0.12237279|0.080032445|-0.32857347|-0.37587368|-0.3262375|0.27224243|-0.17647716|-0.487005|0.45256886|0.34828377|0.4962365|-0.43508464|0.27798307|0.3672921|-0.21261257|0.33927438|0.25886244|0.3345292|0.438021|0.2000712|-0.46693197|-0.30590484|-0.38105252|-0.56540257|0.40284684|-0.42137736|-0.2518395|0.46999958|-0.49166492|0.4683786|0.43778294|0.42906398|-0.30378658|-0.51063037|0.23694548|0.5836979|0.25123549|-0.11167413|0.2046106|0.1171826|-0.35442737|0.3403546|-0.3104943|-0.42914203|-0.006865632|-0.27466425|-0.46256268|-0.340404|-0.5206163|0.44284227|-0.24242401|0.032765184|-0.36015645|-0.39475363|0.105460085|0.26788524|0.06661809|0.5120901|0.3551599|-0.03960838|-0.5253254|0.011586338|0.4349714|-0.44209024|0.3955005|0.2929987|-0.21214378|0.50620294|0.33654502|0.2742817|0.31099927|-0.41577196|0.05461201|0.45179677|0.32570097|0.17497677|0.4834737|0.553627|-0.11273154|0.34100768|-0.34282076|-0.6221924|-0.1494518|-0.4833088|0.30244362|-0.53329605|0.253027|0.49574512|0.07779741|0.10595156|0.49372685|-0.09093888|-0.45181096|-0.36765656|0.26888907|-0.5887383|0.288559|0.5048765|0.26631513
206;-0.44062155|-0.23671076|0.14325841|-0.32580438|-0.32056803|-0.3882075|0.3092341|-0.2789037|-0.37647796|0.5049613|0.27417105|0.34240776|-0.42568627|0.29462948|0.47507846|-0.26189542|0.34019527|0.15398225|0.3943414|0.12672578|0.304533|-0.36014402|-0.22547646|-0.36437252|-0.48752102|0.45591992|-0.5579324|-0.16873068|0.43254384|-0.400525|0.44964042|0.46426415|0.493266|-0.3343457|-0.5448725|0.17000037|0.48596168|0.21094579|-0.0079794675|0.22071408|0.17712241|-0.23876895|0.35538897|-0.34153074|-0.41952643|-0.025350127|-0.16224088|-0.45600277|-0.3717165|-0.3955831|0.6248002|-0.18919764|-0.021642817|-0.4405641|-0.49996507|0.009446658|0.35441858|0.03183066|0.4333956|0.250978|-0.017040111|-0.59403753|0.086810425|0.41722825|-0.3651795|0.28771138|0.32959497|-0.13208906|0.46452373|0.46568334|0.40822357|0.24240427|-0.33563355|0.0683039|0.4478808|0.13193421|-0.018270493|0.37763643|0.36768383|-0.15206759|0.37568045|-0.48582238|-0.71858287|-0.28387126|-0.4969737|0.2926898|-0.3563796|0.40705812|0.41363844|0.15998709|0.11520545|0.5862308|-0.03029961|-0.46721855|-0.44171852|0.4350657|-0.49356887|0.15482387|0.36551228|0.24093482
