state;action_reward;n_state
68464&4|50907&5|49186&4|7525&4|51846&4|50907&5|28494&5|51846&4|7525&4|28494&5|68464&4|7525&4;68650&5|42981&4|42981&4|42981&4|8781&4|16291&3|68650&5|42981&4|8781&4|16291&3;68464&4|50907&5|49186&4|7525&4|51846&4|50907&5|28494&5|51846&4|7525&4|28494&5|68464&4|7525&4|68650&5|42981&4|42981&4|42981&4|8781&4|16291&3|68650&5|42981&4|8781&4|16291&3
2959&4|5950&4|33471&5|2959&4|31015&5|56194&5|29097&4|23818&5|22316&5|33538&5|37097&5|57790&5;44663&4|44663&4|77153&5|46380&5|46155&4|39271&4|7468&5|46155&4|68038&3|43527&5;2959&4|5950&4|33471&5|2959&4|31015&5|56194&5|29097&4|23818&5|22316&5|33538&5|37097&5|57790&5|44663&4|44663&4|77153&5|46380&5|46155&4|39271&4|7468&5|46155&4|68038&3|43527&5
3225&5|75689&5|3225&5|4224&5|75689&5|4224&5|3225&5|3225&5|3225&5|3225&5|75689&5|4224&5;44706&4|44706&4|44706&4|44706&4|44706&4|44706&4|44706&4|44706&4|44706&4|44706&4;3225&5|75689&5|3225&5|4224&5|75689&5|4224&5|3225&5|3225&5|3225&5|3225&5|75689&5|4224&5|44706&4|44706&4|44706&4|44706&4|44706&4|44706&4|44706&4|44706&4|44706&4|44706&4
29603&5|70695&5|37483&5|74603&5|74603&5|35760&5|40156&4|29603&5|70695&5|31935&5|45808&2|40156&4;46204&5|47011&5|47011&5|46204&5|47011&5|46204&5|47011&5|50874&5|46204&5|47011&5;29603&5|70695&5|37483&5|74603&5|74603&5|35760&5|40156&4|29603&5|70695&5|31935&5|45808&2|40156&4|46204&5|47011&5|47011&5|46204&5|47011&5|46204&5|47011&5|50874&5|46204&5|47011&5
6844&4|8769&5|4249&5|34030&3|1658&3|60520&5|11211&5|362&3|4143&3|7349&5|34014&4|74756&5;10050&5|9511&5|3838&5|6825&5|26404&4|2118&5|46964&5|19008&5|30942&5|2402&5;6844&4|8769&5|4249&5|34030&3|1658&3|60520&5|11211&5|362&3|4143&3|7349&5|34014&4|74756&5|10050&5|9511&5|3838&5|6825&5|26404&4|2118&5|46964&5|19008&5|30942&5|2402&5
7610&5|71093&5|39132&5|36222&3|32915&4|17003&4|38862&3|4745&4|21875&3|22392&5|55826&5|38008&5;44412&1|42496&3|17127&3|41645&5|39160&5|43006&5|46199&5|43641&4|5055&5|11455&5;7610&5|71093&5|39132&5|36222&3|32915&4|17003&4|38862&3|4745&4|21875&3|22392&5|55826&5|38008&5|44412&1|42496&3|17127&3|41645&5|39160&5|43006&5|46199&5|43641&4|5055&5|11455&5
73966&4|24210&5|65800&4|12907&5|52676&4|61815&3|67815&4|55210&4|55452&2|15448&4|66982&5|74883&3;3683&1|45622&4|4094&4|72173&2|78901&5|9453&5|10505&5|7209&4|77577&5|29869&3;73966&4|24210&5|65800&4|12907&5|52676&4|61815&3|67815&4|55210&4|55452&2|15448&4|66982&5|74883&3|3683&1|45622&4|4094&4|72173&2|78901&5|9453&5|10505&5|7209&4|77577&5|29869&3
68732&4|68732&4|4352&3|68732&4|68732&4|68732&4|4352&3|68732&4|67301&4|4352&3|63275&4|63275&4;69297&4|69915&5|69297&4|69297&4|69297&4|69297&4|69297&4|69915&5|69915&5|69915&5;68732&4|68732&4|4352&3|68732&4|68732&4|68732&4|4352&3|68732&4|67301&4|4352&3|63275&4|63275&4|69297&4|69915&5|69297&4|69297&4|69297&4|69297&4|69297&4|69915&5|69915&5|69915&5
32325&4|32325&4|32325&4|32325&4|32325&4|32325&4|32325&4|32325&4|32325&4|32325&4|32325&4|32325&4;23128&5|23128&5|23128&5|23128&5|23128&5|23128&5|23128&5|23128&5|23128&5|23128&5;32325&4|32325&4|32325&4|32325&4|32325&4|32325&4|32325&4|32325&4|32325&4|32325&4|32325&4|32325&4|23128&5|23128&5|23128&5|23128&5|23128&5|23128&5|23128&5|23128&5|23128&5|23128&5
4663&5|19160&5|6776&5|4712&5|19160&5|4712&5|22360&4|22360&4|22360&4|4663&5|4663&5|22360&4;10633&5|28848&5|28848&5|10633&5|28848&5|10633&5|28848&5|28848&5|28848&5|28848&5;4663&5|19160&5|6776&5|4712&5|19160&5|4712&5|22360&4|22360&4|22360&4|4663&5|4663&5|22360&4|10633&5|28848&5|28848&5|10633&5|28848&5|10633&5|28848&5|28848&5|28848&5|28848&5
37793&4|15402&5|4742&5|37254&5|7334&5|27626&5|27626&5|5284&5|41924&5|9427&5|28991&5|9427&5;7767&4|48137&5|41073&5|7767&4|48651&5|15589&4|41073&5|41073&5|41073&5|41073&5;37793&4|15402&5|4742&5|37254&5|7334&5|27626&5|27626&5|5284&5|41924&5|9427&5|28991&5|9427&5|7767&4|48137&5|41073&5|7767&4|48651&5|15589&4|41073&5|41073&5|41073&5|41073&5
45696&5|45696&5|45696&5|45696&5|45696&5|45696&5|45696&5|45696&5|45696&5|45696&5|45696&5|45696&5;46351&5|46351&5|46351&5|46351&5|46351&5|46351&5|46351&5|46351&5|46351&5|46351&5;45696&5|45696&5|45696&5|45696&5|45696&5|45696&5|45696&5|45696&5|45696&5|45696&5|45696&5|45696&5|46351&5|46351&5|46351&5|46351&5|46351&5|46351&5|46351&5|46351&5|46351&5|46351&5
7845&5|7845&5|7845&5|7845&5|7845&5|7845&5|7845&5|7845&5|7845&5|7845&5|7845&5|7845&5;74689&5|74689&5|74689&5|74689&5|74689&5|74689&5|74689&5|74689&5|74689&5|74689&5;7845&5|7845&5|7845&5|7845&5|7845&5|7845&5|7845&5|7845&5|7845&5|7845&5|7845&5|7845&5|74689&5|74689&5|74689&5|74689&5|74689&5|74689&5|74689&5|74689&5|74689&5|74689&5
24590&4|3307&4|42467&4|29877&5|49168&3|42467&4|69248&4|13946&5|29877&5|39027&3|24590&4|13946&5;45696&4|54745&5|45696&4|73456&4|45696&4|54745&5|73456&4|73456&4|54745&5|54745&5;24590&4|3307&4|42467&4|29877&5|49168&3|42467&4|69248&4|13946&5|29877&5|39027&3|24590&4|13946&5|45696&4|54745&5|45696&4|73456&4|45696&4|54745&5|73456&4|73456&4|54745&5|54745&5
20205&4|3073&3|44466&5|35760&5|50805&5|30287&4|4284&5|203&5|45771&5|31193&4|37458&4|50316&3;32511&5|52408&5|11854&4|51967&4|52083&4|45740&4|52769&4|50229&3|14645&5|53025&5;20205&4|3073&3|44466&5|35760&5|50805&5|30287&4|4284&5|203&5|45771&5|31193&4|37458&4|50316&3|32511&5|52408&5|11854&4|51967&4|52083&4|45740&4|52769&4|50229&3|14645&5|53025&5
66956&4|66956&4|66956&4|66951&4|66956&4|66956&4|66951&4|66956&4|66956&4|66956&4|66956&4|66956&4;51176&5|51176&5|51176&5|51176&5|51176&5|51176&5|51176&5|51176&5|51176&5|51176&5;66956&4|66956&4|66956&4|66951&4|66956&4|66956&4|66951&4|66956&4|66956&4|66956&4|66956&4|66956&4|51176&5|51176&5|51176&5|51176&5|51176&5|51176&5|51176&5|51176&5|51176&5|51176&5
58577&5|2617&5|76780&4|2022&5|46132&5|2617&5|2022&5|48968&3|48968&3|2022&5|48968&3|67808&4;43808&5|49049&5|50158&3|28287&5|4656&5|4656&5|49049&5|50158&3|50158&3|4656&5;58577&5|2617&5|76780&4|2022&5|46132&5|2617&5|2022&5|48968&3|48968&3|2022&5|48968&3|67808&4|43808&5|49049&5|50158&3|28287&5|4656&5|4656&5|49049&5|50158&3|50158&3|4656&5
74079&3|64477&5|4536&5|4536&5|69310&5|70405&4|4155&5|67911&5|5688&5|68430&5|73219&4|65228&5;60991&5|36587&5|4402&5|60991&5|36436&5|36587&5|23701&5|23701&5|46786&5|53251&5;74079&3|64477&5|4536&5|4536&5|69310&5|70405&4|4155&5|67911&5|5688&5|68430&5|73219&4|65228&5|60991&5|36587&5|4402&5|60991&5|36436&5|36587&5|23701&5|23701&5|46786&5|53251&5
47868&5|47868&5|47868&5|47868&5|47868&5|47868&5|47868&5|47868&5|47868&5|47868&5|47868&5|47868&5;50083&4|50083&4|50083&4|50083&4|50083&4|50083&4|50083&4|50083&4|50083&4|50083&4;47868&5|47868&5|47868&5|47868&5|47868&5|47868&5|47868&5|47868&5|47868&5|47868&5|47868&5|47868&5|50083&4|50083&4|50083&4|50083&4|50083&4|50083&4|50083&4|50083&4|50083&4|50083&4
37956&3|63700&5|31002&4|16162&4|38036&5|10594&5|37861&4|384&5|36119&4|4172&5|4365&5|41090&3;45768&4|45594&5|51603&3|49918&5|49159&5|48700&4|49583&5|43187&4|42515&4|47291&5;37956&3|63700&5|31002&4|16162&4|38036&5|10594&5|37861&4|384&5|36119&4|4172&5|4365&5|41090&3|45768&4|45594&5|51603&3|49918&5|49159&5|48700&4|49583&5|43187&4|42515&4|47291&5
59511&4|53998&4|25232&5|25265&5|19587&5|30184&4|24645&5|25277&5|27304&5|27304&5|24645&5|19587&5;33413&5|33413&5|39040&4|33413&5|38976&5|33413&5|39040&4|39040&4|33413&5|38555&4;59511&4|53998&4|25232&5|25265&5|19587&5|30184&4|24645&5|25277&5|27304&5|27304&5|24645&5|19587&5|33413&5|33413&5|39040&4|33413&5|38976&5|33413&5|39040&4|39040&4|33413&5|38555&4
49369&4|45223&5|45223&5|50927&4|50927&4|44662&5|49369&4|50927&4|49369&4|31616&5|57906&5|31616&5;45170&4|45170&4|45170&4|52631&4|47703&5|47703&5|47703&5|47703&5|45170&4|45170&4;49369&4|45223&5|45223&5|50927&4|50927&4|44662&5|49369&4|50927&4|49369&4|31616&5|57906&5|31616&5|45170&4|45170&4|45170&4|52631&4|47703&5|47703&5|47703&5|47703&5|45170&4|45170&4
32786&5|74488&5|34873&5|65873&4|19261&5|74488&5|10138&5|64939&4|64939&4|32876&5|32876&5|32877&5;47176&4|71858&5|28776&3|28776&3|71858&5|28776&3|47176&4|47176&4|28776&3|41599&5;32786&5|74488&5|34873&5|65873&4|19261&5|74488&5|10138&5|64939&4|64939&4|32876&5|32876&5|32877&5|47176&4|71858&5|28776&3|28776&3|71858&5|28776&3|47176&4|47176&4|28776&3|41599&5
22359&4|22359&4|22359&4|22359&4|22359&4|22359&4|22359&4|22359&4|22359&4|22359&4|22359&4|22359&4;32333&5|32333&5|32333&5|32333&5|32333&5|32333&5|32333&5|32333&5|32333&5|32333&5;22359&4|22359&4|22359&4|22359&4|22359&4|22359&4|22359&4|22359&4|22359&4|22359&4|22359&4|22359&4|32333&5|32333&5|32333&5|32333&5|32333&5|32333&5|32333&5|32333&5|32333&5|32333&5
74030&3|74030&3|74030&3|74030&3|74030&3|74030&3|74030&3|74030&3|74030&3|74030&3|74030&3|74030&3;72407&4|72407&4|72407&4|72407&4|72407&4|72407&4|72407&4|72407&4|72407&4|72407&4;74030&3|74030&3|74030&3|74030&3|74030&3|74030&3|74030&3|74030&3|74030&3|74030&3|74030&3|74030&3|72407&4|72407&4|72407&4|72407&4|72407&4|72407&4|72407&4|72407&4|72407&4|72407&4
22731&5|71067&5|59318&5|69369&3|32688&3|32129&4|3068&5|32688&3|6734&5|59318&5|32688&3|22429&5;49369&5|37847&3|77068&3|49369&5|30320&4|77068&3|49369&5|30320&4|30320&4|37847&3;22731&5|71067&5|59318&5|69369&3|32688&3|32129&4|3068&5|32688&3|6734&5|59318&5|32688&3|22429&5|49369&5|37847&3|77068&3|49369&5|30320&4|77068&3|49369&5|30320&4|30320&4|37847&3
27666&5|27666&5|16364&5|16364&5|4251&5|4251&5|25842&5|16364&5|4251&5|16364&5|25842&5|27666&5;27244&5|27244&5|76974&5|76974&5|76974&5|27244&5|27244&5|27244&5|27244&5|76974&5;27666&5|27666&5|16364&5|16364&5|4251&5|4251&5|25842&5|16364&5|4251&5|16364&5|25842&5|27666&5|27244&5|27244&5|76974&5|76974&5|76974&5|27244&5|27244&5|27244&5|27244&5|76974&5
11602&5|73112&4|73112&4|74897&4|5720&4|73112&4|11602&5|74897&4|73112&4|73112&4|38588&3|38588&3;5826&4|48251&3|48251&3|46607&1|46607&1|5826&4|46607&1|48251&3|5826&4|5826&4;11602&5|73112&4|73112&4|74897&4|5720&4|73112&4|11602&5|74897&4|73112&4|73112&4|38588&3|38588&3|5826&4|48251&3|48251&3|46607&1|46607&1|5826&4|46607&1|48251&3|5826&4|5826&4
29322&4|29322&4|29322&4|29322&4|26088&5|26088&5|29322&4|26088&5|26088&5|29322&4|26088&5|29322&4;76682&5|76682&5|76682&5|76682&5|76682&5|76682&5|76682&5|76682&5|76682&5|76682&5;29322&4|29322&4|29322&4|29322&4|26088&5|26088&5|29322&4|26088&5|26088&5|29322&4|26088&5|29322&4|76682&5|76682&5|76682&5|76682&5|76682&5|76682&5|76682&5|76682&5|76682&5|76682&5
76824&4|62993&5|75348&3|76824&4|62993&5|35292&5|54410&5|8678&5|22592&4|73838&4|35561&5|73838&4;36924&5|45449&5|49369&4|36924&5|36924&5|77709&4|13270&5|36924&5|41218&5|45449&5;76824&4|62993&5|75348&3|76824&4|62993&5|35292&5|54410&5|8678&5|22592&4|73838&4|35561&5|73838&4|36924&5|45449&5|49369&4|36924&5|36924&5|77709&4|13270&5|36924&5|41218&5|45449&5
32913&5|71244&5|79080&4|33149&2|66018&5|66018&5|79080&4|79080&4|79080&4|32913&5|61452&5|72141&5;36254&5|41641&4|41641&4|41641&4|36254&5|31048&4|31048&4|36254&5|31048&4|31048&4;32913&5|71244&5|79080&4|33149&2|66018&5|66018&5|79080&4|79080&4|79080&4|32913&5|61452&5|72141&5|36254&5|41641&4|41641&4|41641&4|36254&5|31048&4|31048&4|36254&5|31048&4|31048&4
55278&5|1803&3|7601&5|59566&5|77593&4|77593&4|62960&4|33538&5|54996&4|18522&5|4179&5|23791&5;35869&5|53194&4|35869&5|35066&4|35700&4|37913&3|53194&4|41894&5|33901&4|33901&4;55278&5|1803&3|7601&5|59566&5|77593&4|77593&4|62960&4|33538&5|54996&4|18522&5|4179&5|23791&5|35869&5|53194&4|35869&5|35066&4|35700&4|37913&3|53194&4|41894&5|33901&4|33901&4
65400&5|65400&5|7372&5|65400&5|65400&5|7372&5|59917&5|65400&5|59917&5|65400&5|7372&5|59917&5;7115&5|7115&5|7115&5|7115&5|7115&5|7115&5|7115&5|7115&5|7115&5|7115&5;65400&5|65400&5|7372&5|65400&5|65400&5|7372&5|59917&5|65400&5|59917&5|65400&5|7372&5|59917&5|7115&5|7115&5|7115&5|7115&5|7115&5|7115&5|7115&5|7115&5|7115&5|7115&5
5657&5|41189&2|35656&5|20759&3|41189&2|20759&3|8423&5|5270&5|35656&5|41601&2|48439&4|46204&3;14584&5|52426&4|49825&3|14584&5|52431&3|52428&3|52426&4|52426&4|52428&3|14584&5;5657&5|41189&2|35656&5|20759&3|41189&2|20759&3|8423&5|5270&5|35656&5|41601&2|48439&4|46204&3|14584&5|52426&4|49825&3|14584&5|52431&3|52428&3|52426&4|52426&4|52428&3|14584&5
68053&4|21129&4|21129&4|56359&5|70268&4|68053&4|68053&4|68053&4|21129&4|21129&4|56359&5|56359&5;13211&5|13211&5|13211&5|13211&5|13211&5|13211&5|13211&5|13211&5|13211&5|13211&5;68053&4|21129&4|21129&4|56359&5|70268&4|68053&4|68053&4|68053&4|21129&4|21129&4|56359&5|56359&5|13211&5|13211&5|13211&5|13211&5|13211&5|13211&5|13211&5|13211&5|13211&5|13211&5
22093&4|4204&5|34734&5|66996&5|4223&5|40892&5|24544&4|70682&5|70693&3|4207&4|32016&4|27838&5;45943&3|41580&5|38980&5|42637&3|48388&5|44742&5|52397&2|46990&5|44368&3|45839&4;22093&4|4204&5|34734&5|66996&5|4223&5|40892&5|24544&4|70682&5|70693&3|4207&4|32016&4|27838&5|45943&3|41580&5|38980&5|42637&3|48388&5|44742&5|52397&2|46990&5|44368&3|45839&4
76890&4|14051&5|14051&5|74704&4|79462&5|14051&5|76890&4|79462&5|78458&4|76890&4|79462&5|76890&4;1854&3|1854&3|1854&3|1854&3|1854&3|1854&3|1854&3|1854&3|22937&5|1854&3;76890&4|14051&5|14051&5|74704&4|79462&5|14051&5|76890&4|79462&5|78458&4|76890&4|79462&5|76890&4|1854&3|1854&3|1854&3|1854&3|1854&3|1854&3|1854&3|1854&3|22937&5|1854&3
68514&5|68514&5|7161&4|13293&5|66256&5|13805&5|54122&5|70186&5|4709&5|76387&4|76387&4|60698&5;61019&5|36589&5|21237&5|61019&5|57846&5|30011&5|30011&5|18381&5|59227&5|36589&5;68514&5|68514&5|7161&4|13293&5|66256&5|13805&5|54122&5|70186&5|4709&5|76387&4|76387&4|60698&5|61019&5|36589&5|21237&5|61019&5|57846&5|30011&5|30011&5|18381&5|59227&5|36589&5
48219&4|48802&5|42804&5|40440&5|42857&5|58151&5|4378&5|63250&5|47275&4|41142&5|45814&4|41457&5;48681&3|48706&3|49534&5|49466&1|41782&5|6082&5|49534&5|32153&4|8277&5|50229&4;48219&4|48802&5|42804&5|40440&5|42857&5|58151&5|4378&5|63250&5|47275&4|41142&5|45814&4|41457&5|48681&3|48706&3|49534&5|49466&1|41782&5|6082&5|49534&5|32153&4|8277&5|50229&4
74684&5|74684&5|36782&4|66141&5|74684&5|74684&5|36782&4|36782&4|74684&5|74684&5|74684&5|36782&4;5238&5|5238&5|5238&5|5238&5|5238&5|5238&5|5238&5|5238&5|5238&5|5238&5;74684&5|74684&5|36782&4|66141&5|74684&5|74684&5|36782&4|36782&4|74684&5|74684&5|74684&5|36782&4|5238&5|5238&5|5238&5|5238&5|5238&5|5238&5|5238&5|5238&5|5238&5|5238&5
3910&3|3452&5|79575&4|20265&3|3097&4|4420&4|18093&5|2588&3|1098&5|3239&4|77593&4|1989&5;40950&2|44219&4|18095&5|2346&4|34811&3|37345&3|34029&3|36864&3|23323&4|32971&3;3910&3|3452&5|79575&4|20265&3|3097&4|4420&4|18093&5|2588&3|1098&5|3239&4|77593&4|1989&5|40950&2|44219&4|18095&5|2346&4|34811&3|37345&3|34029&3|36864&3|23323&4|32971&3
33471&5|9998&5|9998&5|9998&5|43046&5|33471&5|43046&5|42601&5|42601&5|42601&5|55212&5|70993&5;49646&5|45170&5|49646&5|45170&5|49646&5|49646&5|45170&5|45170&5|49646&5|49646&5;33471&5|9998&5|9998&5|9998&5|43046&5|33471&5|43046&5|42601&5|42601&5|42601&5|55212&5|70993&5|49646&5|45170&5|49646&5|45170&5|49646&5|49646&5|45170&5|45170&5|49646&5|49646&5
68272&3|3599&4|42168&5|57600&5|59445&5|66889&5|42217&3|73977&5|72224&5|32599&4|21684&4|68298&5;29409&5|49669&5|42856&5|63056&5|21253&5|35318&5|66710&5|42856&5|43242&5|17546&4;68272&3|3599&4|42168&5|57600&5|59445&5|66889&5|42217&3|73977&5|72224&5|32599&4|21684&4|68298&5|29409&5|49669&5|42856&5|63056&5|21253&5|35318&5|66710&5|42856&5|43242&5|17546&4
78149&4|35076&4|76062&5|76062&5|2257&4|76062&5|64788&3|35076&4|35076&4|29966&5|64788&3|17928&5;39948&5|62244&5|62244&5|62244&5|13925&4|62244&5|62244&5|39948&5|62244&5|13925&4;78149&4|35076&4|76062&5|76062&5|2257&4|76062&5|64788&3|35076&4|35076&4|29966&5|64788&3|17928&5|39948&5|62244&5|62244&5|62244&5|13925&4|62244&5|62244&5|39948&5|62244&5|13925&4
79558&4|79558&4|69838&5|2024&3|76207&4|69838&5|74792&4|79558&4|76207&4|69838&5|76207&4|79558&4;76322&5|35869&4|35869&4|35869&4|76322&5|76322&5|35869&4|35869&4|35869&4|35869&4;79558&4|79558&4|69838&5|2024&3|76207&4|69838&5|74792&4|79558&4|76207&4|69838&5|76207&4|79558&4|76322&5|35869&4|35869&4|35869&4|76322&5|76322&5|35869&4|35869&4|35869&4|35869&4
4416&5|60130&4|63091&5|65907&4|76214&5|79670&3|59480&5|6143&5|65269&3|18503&5|79670&3|68053&4;30190&4|1983&4|12228&5|2919&3|12228&5|3982&4|3982&4|2588&4|12228&5|3806&4;4416&5|60130&4|63091&5|65907&4|76214&5|79670&3|59480&5|6143&5|65269&3|18503&5|79670&3|68053&4|30190&4|1983&4|12228&5|2919&3|12228&5|3982&4|3982&4|2588&4|12228&5|3806&4
8101&5|61110&4|8101&5|29455&5|61110&4|8101&5|61110&4|29195&5|19013&3|19013&3|10199&5|16799&5;7218&5|7218&5|7218&5|9841&5|9841&5|7218&5|7218&5|9841&5|9841&5|7218&5;8101&5|61110&4|8101&5|29455&5|61110&4|8101&5|61110&4|29195&5|19013&3|19013&3|10199&5|16799&5|7218&5|7218&5|7218&5|9841&5|9841&5|7218&5|7218&5|9841&5|9841&5|7218&5
54969&5|53250&5|4259&4|7202&4|1950&4|62533&5|3251&5|8490&4|53250&5|7202&4|78871&4|4259&4;9758&4|36592&3|55423&5|9758&4|20572&5|36592&3|20572&5|38555&5|20572&5|36592&3;54969&5|53250&5|4259&4|7202&4|1950&4|62533&5|3251&5|8490&4|53250&5|7202&4|78871&4|4259&4|9758&4|36592&3|55423&5|9758&4|20572&5|36592&3|20572&5|38555&5|20572&5|36592&3
7503&3|48251&3|39296&4|70159&4|11532&4|33&4|2481&4|45571&3|7678&5|59100&4|16705&5|39296&4;53349&4|15667&5|53349&4|62080&5|6979&5|53350&4|51864&5|32325&5|52609&4|70464&5;7503&3|48251&3|39296&4|70159&4|11532&4|33&4|2481&4|45571&3|7678&5|59100&4|16705&5|39296&4|53349&4|15667&5|53349&4|62080&5|6979&5|53350&4|51864&5|32325&5|52609&4|70464&5
163&5|72175&4|19206&5|38798&5|7128&5|28457&3|34927&3|5631&4|68990&4|8412&5|72990&5|58043&5;73370&4|74084&4|35923&5|28341&5|26094&4|73458&5|61174&5|6338&5|60084&4|37298&5;163&5|72175&4|19206&5|38798&5|7128&5|28457&3|34927&3|5631&4|68990&4|8412&5|72990&5|58043&5|73370&4|74084&4|35923&5|28341&5|26094&4|73458&5|61174&5|6338&5|60084&4|37298&5
56133&4|56133&4|44866&4|46155&3|44866&4|44866&4|56133&4|46155&3|44866&4|46155&3|44866&4|44866&4;45319&5|45319&5|45319&5|45319&5|45319&5|45319&5|45319&5|45319&5|45319&5|45319&5;56133&4|56133&4|44866&4|46155&3|44866&4|44866&4|56133&4|46155&3|44866&4|46155&3|44866&4|44866&4|45319&5|45319&5|45319&5|45319&5|45319&5|45319&5|45319&5|45319&5|45319&5|45319&5
63342&3|63342&3|26783&3|53386&2|63342&3|53338&5|63342&3|63342&3|53338&5|53386&2|26783&3|63342&3;30249&4|30249&4|30249&4|30249&4|21877&5|21877&5|30249&4|21877&5|21877&5|30249&4;63342&3|63342&3|26783&3|53386&2|63342&3|53338&5|63342&3|63342&3|53338&5|53386&2|26783&3|63342&3|30249&4|30249&4|30249&4|30249&4|21877&5|21877&5|30249&4|21877&5|21877&5|30249&4
57027&5|69601&4|57027&5|65474&5|24039&4|57027&5|69601&4|24039&4|24039&4|24039&4|24039&4|24039&4;74820&5|74820&5|74820&5|74820&5|74820&5|74820&5|74820&5|74820&5|74820&5|74820&5;57027&5|69601&4|57027&5|65474&5|24039&4|57027&5|69601&4|24039&4|24039&4|24039&4|24039&4|24039&4|74820&5|74820&5|74820&5|74820&5|74820&5|74820&5|74820&5|74820&5|74820&5|74820&5
4140&4|53858&3|9367&5|6560&4|10982&4|10280&5|10280&5|3293&4|6660&4|6817&4|39538&4|4935&5;59212&4|59212&4|47625&4|4335&4|74588&3|4335&4|49027&1|49027&1|59212&4|49027&1;4140&4|53858&3|9367&5|6560&4|10982&4|10280&5|10280&5|3293&4|6660&4|6817&4|39538&4|4935&5|59212&4|59212&4|47625&4|4335&4|74588&3|4335&4|49027&1|49027&1|59212&4|49027&1
41509&4|43089&5|37359&5|67664&5|43089&5|31015&5|41735&5|4785&4|41952&5|47188&4|48968&3|47188&4;19430&4|70385&5|48578&3|49146&4|49369&5|3999&5|19430&4|70385&5|49146&4|3999&5;41509&4|43089&5|37359&5|67664&5|43089&5|31015&5|41735&5|4785&4|41952&5|47188&4|48968&3|47188&4|19430&4|70385&5|48578&3|49146&4|49369&5|3999&5|19430&4|70385&5|49146&4|3999&5
54019&4|54019&4|29192&3|58577&4|10530&4|18808&2|17418&5|18808&2|50376&4|54019&4|58577&4|68889&3;39647&4|12228&3|39647&4|15813&5|15813&5|12228&3|15813&5|39647&4|12228&3|22831&2;54019&4|54019&4|29192&3|58577&4|10530&4|18808&2|17418&5|18808&2|50376&4|54019&4|58577&4|68889&3|39647&4|12228&3|39647&4|15813&5|15813&5|12228&3|15813&5|39647&4|12228&3|22831&2
22093&5|22093&5|22093&5|22093&5|22093&5|22093&5|22093&5|22093&5|22093&5|22093&5|22093&5|22093&5;59619&5|59619&5|59619&5|59619&5|59619&5|59619&5|59619&5|59619&5|59619&5|59619&5;22093&5|22093&5|22093&5|22093&5|22093&5|22093&5|22093&5|22093&5|22093&5|22093&5|22093&5|22093&5|59619&5|59619&5|59619&5|59619&5|59619&5|59619&5|59619&5|59619&5|59619&5|59619&5
3569&4|6562&5|23048&4|18224&3|53573&5|33862&4|71129&5|79229&4|27521&4|4633&5|71129&5|4148&4;38959&4|43792&4|43792&4|43792&4|43792&4|16538&5|39281&5|39281&5|3080&5|3080&5;3569&4|6562&5|23048&4|18224&3|53573&5|33862&4|71129&5|79229&4|27521&4|4633&5|71129&5|4148&4|38959&4|43792&4|43792&4|43792&4|43792&4|16538&5|39281&5|39281&5|3080&5|3080&5
69855&5|27982&5|17210&5|54490&4|65524&4|20001&5|78658&5|71242&5|26169&5|10025&4|74103&5|21041&4;2994&5|2994&5|63741&5|23560&5|31893&2|29762&5|63741&5|74151&5|31893&2|12403&5;69855&5|27982&5|17210&5|54490&4|65524&4|20001&5|78658&5|71242&5|26169&5|10025&4|74103&5|21041&4|2994&5|2994&5|63741&5|23560&5|31893&2|29762&5|63741&5|74151&5|31893&2|12403&5
749&5|62697&5|62697&5|69646&5|749&5|47576&5|69646&5|749&5|749&5|18384&5|69646&5|58449&5;17561&5|63409&5|17561&5|63409&5|17561&5|63409&5|17561&5|63409&5|17561&5|63409&5;749&5|62697&5|62697&5|69646&5|749&5|47576&5|69646&5|749&5|749&5|18384&5|69646&5|58449&5|17561&5|63409&5|17561&5|63409&5|17561&5|63409&5|17561&5|63409&5|17561&5|63409&5
24611&3|50430&4|28951&4|10112&5|10112&5|50430&4|23394&4|7048&4|7639&5|25826&4|8318&4|9371&5;5866&4|5866&4|45644&5|5866&4|36659&4|41384&4|5866&4|63251&5|2615&4|45644&5;24611&3|50430&4|28951&4|10112&5|10112&5|50430&4|23394&4|7048&4|7639&5|25826&4|8318&4|9371&5|5866&4|5866&4|45644&5|5866&4|36659&4|41384&4|5866&4|63251&5|2615&4|45644&5
52740&1|67110&5|52672&5|52672&5|67110&5|67110&5|14273&5|52672&5|52672&5|67110&5|14273&5|53049&1;2518&5|846&5|2518&5|2518&5|2518&5|846&5|846&5|2518&5|846&5|846&5;52740&1|67110&5|52672&5|52672&5|67110&5|67110&5|14273&5|52672&5|52672&5|67110&5|14273&5|53049&1|2518&5|846&5|2518&5|2518&5|2518&5|846&5|846&5|2518&5|846&5|846&5
4286&5|65474&4|53732&5|5225&5|64124&3|27257&5|27499&4|53732&5|4335&4|4292&5|53793&4|22432&4;40313&4|36592&4|35700&5|9161&5|67143&4|45696&4|16432&4|35700&5|40313&4|35700&5;4286&5|65474&4|53732&5|5225&5|64124&3|27257&5|27499&4|53732&5|4335&4|4292&5|53793&4|22432&4|40313&4|36592&4|35700&5|9161&5|67143&4|45696&4|16432&4|35700&5|40313&4|35700&5
