state;action_reward;n_state
585&2|411&4|206&2|88&3|58&4|1&4|13&4|175&3|435&4|789&3|871&2|585&2;64&4|64&4|501&4|192&5|627&3|192&5|64&4|1061&2|734&3|501&4;585&2|411&4|206&2|88&3|58&4|1&4|13&4|175&3|435&4|789&3|871&2|585&2|64&4|64&4|501&4|192&5|627&3|192&5|64&4|1061&2|734&3|501&4
237&2|221&2|475&4|7&4|243&1|9&3|744&3|243&1|7&4|245&2|919&4|126&4;508&3|471&2|222&3|508&3|151&4|117&3|222&3|151&4|222&3|151&4;237&2|221&2|475&4|7&4|243&1|9&3|744&3|243&1|7&4|245&2|919&4|126&4|508&3|471&2|222&3|508&3|151&4|117&3|222&3|151&4|222&3|151&4
286&3|475&5|1251&4|751&3|1251&4|936&5|847&5|285&5|286&3|285&5|1&4|847&5;557&4|221&4|473&4|257&4|19&4|221&4|221&4|24&5|221&4|19&4;286&3|475&5|1251&4|751&3|1251&4|936&5|847&5|285&5|286&3|285&5|1&4|847&5|557&4|221&4|473&4|257&4|19&4|221&4|221&4|24&5|221&4|19&4
1&4|258&4|628&4|123&4|127&5|300&4|25&3|9&2|9&2|323&2|926&4|926&4;121&5|293&4|1047&3|845&4|276&3|276&3|591&4|508&3|276&3|508&3;1&4|258&4|628&4|123&4|127&5|300&4|25&3|9&2|9&2|323&2|926&4|926&4|121&5|293&4|1047&3|845&4|276&3|276&3|591&4|508&3|276&3|508&3
33&3|68&4|568&4|720&3|385&5|202&5|338&5|428&5|4&4|96&5|1054&1|391&3;827&3|827&3|184&5|1258&3|1244&3|369&3|369&3|919&5|14&4|1016&3;33&3|68&4|568&4|720&3|385&5|202&5|338&5|428&5|4&4|96&5|1054&1|391&3|827&3|827&3|184&5|1258&3|1244&3|369&3|369&3|919&5|14&4|1016&3
110&3|690&4|175&3|735&3|15&5|97&4|211&3|260&1|749&5|216&3|215&3|357&5;734&3|39&3|577&3|51&4|561&2|747&3|504&3|203&4|38&3|230&4;110&3|690&4|175&3|735&3|15&5|97&4|211&3|260&1|749&5|216&3|215&3|357&5|734&3|39&3|577&3|51&4|561&2|747&3|504&3|203&4|38&3|230&4
194&5|388&3|685&4|761&4|491&3|280&4|679&1|455&4|741&3|1163&3|164&4|968&4;936&5|328&4|647&4|284&4|356&4|611&5|310&4|54&4|1311&4|82&3;194&5|388&3|685&4|761&4|491&3|280&4|679&1|455&4|741&3|1163&3|164&4|968&4|936&5|328&4|647&4|284&4|356&4|611&5|310&4|54&4|1311&4|82&3
174&5|405&4|203&3|526&4|77&5|237&5|273&2|39&4|974&4|7&1|761&3|172&3;193&4|150&4|1093&2|184&2|403&2|291&3|1001&1|403&2|120&3|173&3;174&5|405&4|203&3|526&4|77&5|237&5|273&2|39&4|974&4|7&1|761&3|172&3|193&4|150&4|1093&2|184&2|403&2|291&3|1001&1|403&2|120&3|173&3
514&5|617&4|209&4|111&4|185&4|182&4|182&4|484&4|662&4|185&4|194&5|14&3;238&5|474&5|518&4|517&4|602&4|435&5|483&5|474&5|483&5|435&5;514&5|617&4|209&4|111&4|185&4|182&4|182&4|484&4|662&4|185&4|194&5|14&3|238&5|474&5|518&4|517&4|602&4|435&5|483&5|474&5|483&5|435&5
192&4|175&4|292&2|468&4|294&5|841&4|405&4|184&5|746&4|646&4|480&5|226&4;445&4|552&4|1076&3|229&4|415&3|365&4|145&3|1210&2|84&3|550&4;192&4|175&4|292&2|468&4|294&5|841&4|405&4|184&5|746&4|646&4|480&5|226&4|445&4|552&4|1076&3|229&4|415&3|365&4|145&3|1210&2|84&3|550&4
270&3|307&3|321&3|750&4|1038&2|1038&2|286&4|345&4|750&4|305&2|315&4|346&2;288&2|288&2|334&3|288&2|347&5|347&5|328&2|328&2|288&2|268&5;270&3|307&3|321&3|750&4|1038&2|1038&2|286&4|345&4|750&4|305&2|315&4|346&2|288&2|288&2|334&3|288&2|347&5|347&5|328&2|328&2|288&2|268&5
704&2|423&4|171&4|127&4|554&4|559&4|154&4|737&4|574&4|800&5|403&5|212&1;768&3|884&5|689&5|316&5|214&1|268&4|345&4|1060&5|1060&5|390&1;704&2|423&4|171&4|127&4|554&4|559&4|154&4|737&4|574&4|800&5|403&5|212&1|768&3|884&5|689&5|316&5|214&1|268&4|345&4|1060&5|1060&5|390&1
172&4|233&2|568&4|62&4|550&4|188&4|810&3|226&4|11&5|1188&3|241&5|226&4;53&4|1239&2|802&2|399&4|586&2|586&2|802&2|759&2|1239&2|802&2;172&4|233&2|568&4|62&4|550&4|188&4|810&3|226&4|11&5|1188&3|241&5|226&4|53&4|1239&2|802&2|399&4|586&2|586&2|802&2|759&2|1239&2|802&2
281&3|356&4|121&3|443&5|427&5|387&4|185&5|381&5|452&1|186&5|66&3|25&4;313&5|211&5|182&3|8&5|248&4|223&5|496&5|248&4|607&5|729&3;281&3|356&4|121&3|443&5|427&5|387&4|185&5|381&5|452&1|186&5|66&3|25&4|313&5|211&5|182&3|8&5|248&4|223&5|496&5|248&4|607&5|729&3
299&1|354&3|302&5|307&4|690&3|340&5|342&3|354&3|882&4|752&5|906&2|752&5;1243&3|873&3|886&4|300&5|336&5|1243&3|350&4|286&5|300&5|300&5;299&1|354&3|302&5|307&4|690&3|340&5|342&3|354&3|882&4|752&5|906&2|752&5|1243&3|873&3|886&4|300&5|336&5|1243&3|350&4|286&5|300&5|300&5
283&3|285&4|874&2|325&1|325&1|319&2|676&3|313&4|286&4|100&5|245&1|272&4;14&4|14&4|9&4|9&4|276&3|924&2|924&2|9&4|276&3|508&4;283&3|285&4|874&2|325&1|325&1|319&2|676&3|313&4|286&4|100&5|245&1|272&4|14&4|14&4|9&4|9&4|276&3|924&2|924&2|9&4|276&3|508&4
250&4|162&3|367&4|1079&2|978&2|194&4|82&3|66&3|277&4|105&3|64&5|755&4;949&3|1419&2|49&3|4&4|781&3|780&4|1074&2|1408&1|719&2|1074&2;250&4|162&3|367&4|1079&2|978&2|194&4|82&3|66&3|277&4|105&3|64&5|755&4|949&3|1419&2|49&3|4&4|781&3|780&4|1074&2|1408&1|719&2|1074&2
289&2|286&3|876&2|286&3|259&2|313&5|294&3|288&3|289&2|326&4|322&3|326&4;330&2|330&2|881&2|330&2|457&2|330&2|457&2|881&2|358&1|1025&3;289&2|286&3|876&2|286&3|259&2|313&5|294&3|288&3|289&2|326&4|322&3|326&4|330&2|330&2|881&2|330&2|457&2|330&2|457&2|881&2|358&1|1025&3
98&4|223&5|227&4|204&3|441&3|567&5|96&3|444&4|416&3|1232&1|284&1|3&2;1228&1|981&1|809&2|748&1|254&1|719&4|254&1|765&2|748&1|743&1;98&4|223&5|227&4|204&3|441&3|567&5|96&3|444&4|416&3|1232&1|284&1|3&2|1228&1|981&1|809&2|748&1|254&1|719&4|254&1|765&2|748&1|743&1
459&4|977&4|195&3|423&3|596&4|1028&3|479&4|1244&3|42&4|652&3|787&5|1028&3;540&3|449&2|1074&3|373&4|949&3|1215&3|949&3|1165&3|1034&2|540&3;459&4|977&4|195&3|423&3|596&4|1028&3|479&4|1244&3|42&4|652&3|787&5|1028&3|540&3|449&2|1074&3|373&4|949&3|1215&3|949&3|1165&3|1034&2|540&3
144&4|136&5|98&4|234&4|1064&5|648&3|451&5|451&5|499&4|526&5|269&4|476&3;578&3|402&3|601&3|212&4|1297&2|241&3|393&3|1168&4|155&3|161&3;144&4|136&5|98&4|234&4|1064&5|648&3|451&5|451&5|499&4|526&5|269&4|476&3|578&3|402&3|601&3|212&4|1297&2|241&3|393&3|1168&4|155&3|161&3
143&4|124&4|632&3|318&5|313&5|655&3|423&4|132&2|736&3|367&4|568&4|22&4;463&2|837&2|939&2|654&2|485&4|203&2|735&2|837&2|602&2|1203&2;143&4|124&4|632&3|318&5|313&5|655&3|423&4|132&2|736&3|367&4|568&4|22&4|463&2|837&2|939&2|654&2|485&4|203&2|735&2|837&2|602&2|1203&2
210&5|517&5|845&5|520&5|134&5|504&3|615&5|200&2|195&3|812&2|654&5|633&3;805&5|1065&2|732&5|679&3|509&4|679&3|88&4|214&5|133&4|265&4;210&5|517&5|845&5|520&5|134&5|504&3|615&5|200&2|195&3|812&2|654&5|633&3|805&5|1065&2|732&5|679&3|509&4|679&3|88&4|214&5|133&4|265&4
369&3|15&3|3&5|181&5|250&5|15&3|257&3|410&3|924&3|1028&4|369&3|117&5;121&4|871&3|258&4|258&4|300&5|763&4|763&4|300&5|7&4|685&4;369&3|15&3|3&5|181&5|250&5|15&3|257&3|410&3|924&3|1028&4|369&3|117&5|121&4|871&3|258&4|258&4|300&5|763&4|763&4|300&5|7&4|685&4
143&4|1328&4|211&3|507&3|211&3|546&4|200&3|135&2|134&4|172&3|134&4|532&2;187&3|199&4|504&3|97&5|333&3|195&2|199&4|185&5|204&3|204&3;143&4|1328&4|211&3|507&3|211&3|546&4|200&3|135&2|134&4|172&3|134&4|532&2|187&3|199&4|504&3|97&5|333&3|195&2|199&4|185&5|204&3|204&3
813&4|9&5|1010&2|319&4|9&5|1137&3|289&3|100&3|124&5|476&4|813&4|476&4;924&1|13&4|13&4|284&3|13&4|924&1|277&1|924&1|924&1|924&1;813&4|9&5|1010&2|319&4|9&5|1137&3|289&3|100&3|124&5|476&4|813&4|476&4|924&1|13&4|13&4|284&3|13&4|924&1|277&1|924&1|924&1|924&1
131&4|1211&3|69&5|956&5|197&5|660&5|19&5|1211&3|367&3|202&5|22&3|50&3;163&4|531&4|481&4|215&4|531&4|153&5|481&4|531&4|239&3|215&4;131&4|1211&3|69&5|956&5|197&5|660&5|19&5|1211&3|367&3|202&5|22&3|50&3|163&4|531&4|481&4|215&4|531&4|153&5|481&4|531&4|239&3|215&4
597&3|213&3|503&4|581&5|382&4|171&3|404&5|396&4|97&5|601&5|98&4|564&3;559&5|417&3|440&1|582&5|642&3|317&4|641&5|294&1|139&3|654&5;597&3|213&3|503&4|581&5|382&4|171&3|404&5|396&4|97&5|601&5|98&4|564&3|559&5|417&3|440&1|582&5|642&3|317&4|641&5|294&1|139&3|654&5
165&5|288&3|168&5|191&5|496&5|135&4|127&5|269&5|173&4|187&5|114&5|191&5;1007&5|246&5|328&3|328&3|328&3|9&5|8&5|333&3|9&5|328&3;165&5|288&3|168&5|191&5|496&5|135&4|127&5|269&5|173&4|187&5|114&5|191&5|1007&5|246&5|328&3|328&3|328&3|9&5|8&5|333&3|9&5|328&3
286&4|50&3|1278&1|286&4|324&3|254&1|323&1|993&4|294&3|253&5|324&3|993&4;515&5|1388&5|293&4|1388&5|127&4|293&4|515&5|1388&5|1388&5|293&4;286&4|50&3|1278&1|286&4|324&3|254&1|323&1|993&4|294&3|253&5|324&3|993&4|515&5|1388&5|293&4|1388&5|127&4|293&4|515&5|1388&5|1388&5|293&4
319&5|15&2|125&2|15&2|319&5|276&2|124&1|547&4|100&2|327&3|268&4|9&4;823&3|123&4|544&4|123&4|123&4|823&3|123&4|1008&5|823&3|544&4;319&5|15&2|125&2|15&2|319&5|276&2|124&1|547&4|100&2|327&3|268&4|9&4|823&3|123&4|544&4|123&4|123&4|823&3|123&4|1008&5|823&3|544&4
708&5|209&4|268&5|655&5|7&5|83&4|602&4|198&4|258&4|663&4|276&4|258&4;265&4|425&5|357&5|239&2|12&5|265&4|357&5|265&4|12&5|524&5;708&5|209&4|268&5|655&5|7&5|83&4|602&4|198&4|258&4|663&4|276&4|258&4|265&4|425&5|357&5|239&2|12&5|265&4|357&5|265&4|12&5|524&5
176&5|11&3|22&5|181&4|183&5|174&5|55&5|689&4|183&5|96&3|183&5|89&4;229&5|82&5|229&5|227&4|82&5|229&5|518&4|518&4|233&4|566&3;176&5|11&3|22&5|181&4|183&5|174&5|55&5|689&4|183&5|96&3|183&5|89&4|229&5|82&5|229&5|227&4|82&5|229&5|518&4|518&4|233&4|566&3
172&5|70&2|510&4|662&5|887&4|22&4|186&4|423&5|657&3|174&5|97&5|705&5;497&2|511&5|603&2|208&3|511&5|497&2|133&5|515&3|208&3|497&2;172&5|70&2|510&4|662&5|887&4|22&4|186&4|423&5|657&3|174&5|97&5|705&5|497&2|511&5|603&2|208&3|511&5|497&2|133&5|515&3|208&3|497&2
482&5|798&2|419&3|547&1|550&4|475&3|792&5|88&4|322&3|427&5|288&1|98&4;840&3|688&1|354&2|815&4|342&4|402&4|739&4|261&1|918&3|347&5;482&5|798&2|419&3|547&1|550&4|475&3|792&5|88&4|322&3|427&5|288&1|98&4|840&3|688&1|354&2|815&4|342&4|402&4|739&4|261&1|918&3|347&5
744&2|589&5|183&3|294&4|284&2|284&2|124&4|130&1|493&2|183&3|471&2|661&4;31&2|474&4|474&4|474&4|654&2|654&2|602&1|31&2|1298&2|31&2;744&2|589&5|183&3|294&4|284&2|284&2|124&4|130&1|493&2|183&3|471&2|661&4|31&2|474&4|474&4|474&4|654&2|654&2|602&1|31&2|1298&2|31&2
172&4|143&4|531&4|516&5|969&5|172&4|161&4|15&5|88&5|274&5|47&1|692&5;411&3|1048&3|729&4|580&3|347&3|49&4|91&3|580&3|122&2|155&4;172&4|143&4|531&4|516&5|969&5|172&4|161&4|15&5|88&5|274&5|47&1|692&5|411&3|1048&3|729&4|580&3|347&3|49&4|91&3|580&3|122&2|155&4
906&1|245&2|751&2|302&3|877&1|329&4|343&1|346&1|326&4|358&1|893&3|331&3;1062&1|338&3|299&1|264&3|299&1|266&1|988&1|286&1|988&1|351&1;906&1|245&2|751&2|302&3|877&1|329&4|343&1|346&1|326&4|358&1|893&3|331&3|1062&1|338&3|299&1|264&3|299&1|266&1|988&1|286&1|988&1|351&1
245&3|9&4|111&3|25&4|117&4|9&4|121&1|125&1|7&3|181&5|742&1|50&5;411&1|409&3|1047&1|1028&4|405&3|178&5|1028&4|411&1|409&3|1047&1;245&3|9&4|111&3|25&4|117&4|9&4|121&1|125&1|7&3|181&5|742&1|50&5|411&1|409&3|1047&1|1028&4|405&3|178&5|1028&4|411&1|409&3|1047&1
288&4|346&3|328&2|276&4|750&4|343&3|875&3|301&2|258&3|919&3|301&2|875&3;121&2|277&2|248&4|508&4|125&2|123&3|1007&3|742&3|1007&3|123&3;288&4|346&3|328&2|276&4|750&4|343&3|875&3|301&2|258&3|919&3|301&2|875&3|121&2|277&2|248&4|508&4|125&2|123&3|1007&3|742&3|1007&3|123&3
282&4|238&5|50&5|198&4|105&3|223&5|4&4|196&4|928&2|746&2|240&4|185&5;655&5|186&5|346&3|693&5|1142&5|427&5|276&5|302&4|98&5|1142&5;282&4|238&5|50&5|198&4|105&3|223&5|4&4|196&4|928&2|746&2|240&4|185&5|655&5|186&5|346&3|693&5|1142&5|427&5|276&5|302&4|98&5|1142&5
163&3|559&3|163&3|168&5|203&4|274&3|173&5|747&3|50&4|204&3|201&4|151&4;257&4|250&4|258&4|521&3|250&4|73&4|1044&3|675&3|675&3|675&3;163&3|559&3|163&3|168&5|203&4|274&3|173&5|747&3|50&4|204&3|201&4|151&4|257&4|250&4|258&4|521&3|250&4|73&4|1044&3|675&3|675&3|675&3
222&4|355&1|298&4|272&2|323&3|300&4|751&3|294&3|324&1|325&1|300&4|250&2;1098&2|268&2|1098&2|268&2|380&3|1098&2|246&2|1098&2|1098&2|268&2;222&4|355&1|298&4|272&2|323&3|300&4|751&3|294&3|324&1|325&1|300&4|250&2|1098&2|268&2|1098&2|268&2|380&3|1098&2|246&2|1098&2|1098&2|268&2
722&4|845&4|72&3|128&3|49&5|684&5|405&4|55&4|685&3|111&4|403&3|1187&2;519&4|628&4|21&3|87&4|134&4|780&4|791&2|491&5|866&4|157&3;722&4|845&4|72&3|128&3|49&5|684&5|405&4|55&4|685&3|111&4|403&3|1187&2|519&4|628&4|21&3|87&4|134&4|780&4|791&2|491&5|866&4|157&3
597&2|1312&3|151&5|127&5|50&5|255&3|15&4|748&2|460&4|880&3|237&3|1165&1;1061&3|293&4|368&1|986&2|926&1|844&4|871&2|1264&2|546&4|368&1;597&2|1312&3|151&5|127&5|50&5|255&3|15&4|748&2|460&4|880&3|237&3|1165&1|1061&3|293&4|368&1|986&2|926&1|844&4|871&2|1264&2|546&4|368&1
435&4|193&4|505&4|268&5|657&5|340&5|134&5|484&4|302&4|313&2|100&4|268&5;488&4|475&2|475&2|357&5|86&5|89&3|488&4|528&4|475&2|86&5;435&4|193&4|505&4|268&5|657&5|340&5|134&5|484&4|302&4|313&2|100&4|268&5|488&4|475&2|475&2|357&5|86&5|89&3|488&4|528&4|475&2|86&5
174&4|487&4|181&3|181&3|582&4|487&4|483&3|183&4|660&3|156&4|322&4|163&3;1300&2|1300&2|470&3|88&4|1300&2|470&3|470&3|1136&4|1136&4|1136&4;174&4|487&4|181&3|181&3|582&4|487&4|483&3|183&4|660&3|156&4|322&4|163&3|1300&2|1300&2|470&3|88&4|1300&2|470&3|470&3|1136&4|1136&4|1136&4
530&2|742&3|288&2|56&5|423&3|56&5|132&3|181&3|4&4|588&3|22&5|690&3;258&4|127&4|64&5|346&3|655&4|604&2|269&5|1112&1|83&4|96&5;530&2|742&3|288&2|56&5|423&3|56&5|132&3|181&3|4&4|588&3|22&5|690&3|258&4|127&4|64&5|346&3|655&4|604&2|269&5|1112&1|83&4|96&5
313&4|334&2|334&2|334&2|873&2|310&4|272&4|286&3|332&3|313&4|334&2|286&3;323&2|1527&2|323&2|323&2|323&2|682&2|682&2|338&2|682&2|1527&2;313&4|334&2|334&2|334&2|873&2|310&4|272&4|286&3|332&3|313&4|334&2|286&3|323&2|1527&2|323&2|323&2|323&2|682&2|682&2|338&2|682&2|1527&2
938&3|596&4|866&5|117&4|271&1|25&3|50&5|281&4|280&4|268&3|127&3|322&3;150&4|147&4|149&3|1051&4|283&1|476&3|508&4|283&1|628&3|1051&4;938&3|596&4|866&5|117&4|271&1|25&3|50&5|281&4|280&4|268&3|127&3|322&3|150&4|147&4|149&3|1051&4|283&1|476&3|508&4|283&1|628&3|1051&4
1266&4|631&4|174&3|12&5|1194&4|14&5|298&2|257&5|172&5|514&3|1266&4|1194&4;595&2|118&2|546&1|122&2|546&1|122&2|472&3|122&2|275&4|122&2;1266&4|631&4|174&3|12&5|1194&4|14&5|298&2|257&5|172&5|514&3|1266&4|1194&4|595&2|118&2|546&1|122&2|546&1|122&2|472&3|122&2|275&4|122&2
473&4|203&4|89&5|792&4|156&5|65&5|200&5|192&5|28&5|161&4|56&4|58&4;1221&4|1210&4|162&5|1168&5|98&5|219&4|62&3|219&4|231&4|1029&3;473&4|203&4|89&5|792&4|156&5|65&5|200&5|192&5|28&5|161&4|56&4|58&4|1221&4|1210&4|162&5|1168&5|98&5|219&4|62&3|219&4|231&4|1029&3
748&5|100&4|12&5|174&3|172&5|380&4|62&2|450&3|222&4|931&2|313&5|1240&5;183&4|210&4|210&4|216&4|385&4|923&4|419&2|216&4|157&1|157&1;748&5|100&4|12&5|174&3|172&5|380&4|62&2|450&3|222&4|931&2|313&5|1240&5|183&4|210&4|210&4|216&4|385&4|923&4|419&2|216&4|157&1|157&1
628&4|419&4|96&5|50&5|181&5|692&5|250&4|418&5|117&4|187&4|148&3|55&4;38&4|38&4|89&5|1280&2|333&5|255&5|1151&3|451&3|89&5|939&4;628&4|419&4|96&5|50&5|181&5|692&5|250&4|418&5|117&4|187&4|148&3|55&4|38&4|38&4|89&5|1280&2|333&5|255&5|1151&3|451&3|89&5|939&4
204&2|988&4|116&4|323&2|9&2|742&3|331&3|12&5|527&4|111&4|12&5|95&5;270&4|325&4|270&4|325&4|485&4|751&2|485&4|313&5|485&4|340&4;204&2|988&4|116&4|323&2|9&2|742&3|331&3|12&5|527&4|111&4|12&5|95&5|270&4|325&4|270&4|325&4|485&4|751&2|485&4|313&5|485&4|340&4
98&4|100&5|56&4|222&4|99&3|153&4|761&2|184&4|1018&3|483&5|211&5|147&2;62&3|62&3|702&5|1110&2|1011&4|225&2|944&3|1011&4|569&2|264&3;98&4|100&5|56&4|222&4|99&3|153&4|761&2|184&4|1018&3|483&5|211&5|147&2|62&3|62&3|702&5|1110&2|1011&4|225&2|944&3|1011&4|569&2|264&3
687&1|328&3|283&5|687&1|547&3|687&1|328&3|14&4|283&5|14&4|258&5|321&4;24&1|475&5|475&5|20&3|20&3|475&5|116&5|475&5|475&5|20&3;687&1|328&3|283&5|687&1|547&3|687&1|328&3|14&4|283&5|14&4|258&5|321&4|24&1|475&5|475&5|20&3|20&3|475&5|116&5|475&5|475&5|20&3
678&2|327&5|292&3|124&3|299&5|289&2|424&1|319&2|242&2|288&3|286&4|255&5;326&5|326&5|595&5|268&4|975&5|975&5|333&4|979&5|326&5|333&4;678&2|327&5|292&3|124&3|299&5|289&2|424&1|319&2|242&2|288&3|286&4|255&5|326&5|326&5|595&5|268&4|975&5|975&5|333&4|979&5|326&5|333&4
99&3|140&3|132&5|70&4|240&1|22&5|168&4|499&4|650&4|154&4|211&5|162&4;100&4|628&3|447&1|142&4|233&1|693&2|214&4|739&5|422&3|402&5;99&3|140&3|132&5|70&4|240&1|22&5|168&4|499&4|650&4|154&4|211&5|162&4|100&4|628&3|447&1|142&4|233&1|693&2|214&4|739&5|422&3|402&5
289&3|748&1|245&2|309&2|323&2|289&3|322&2|270&2|301&4|294&1|988&2|322&2;680&2|358&3|879&2|299&2|680&2|879&2|299&2|358&3|266&2|879&2;289&3|748&1|245&2|309&2|323&2|289&3|322&2|270&2|301&4|294&1|988&2|322&2|680&2|358&3|879&2|299&2|680&2|879&2|299&2|358&3|266&2|879&2
98&4|1&4|294&2|546&2|188&4|833&3|546&2|742&4|100&3|620&3|196&4|815&4;194&3|157&3|215&2|135&4|660&4|133&3|419&4|631&2|202&3|133&3;98&4|1&4|294&2|546&2|188&4|833&3|546&2|742&4|100&3|620&3|196&4|815&4|194&3|157&3|215&2|135&4|660&4|133&3|419&4|631&2|202&3|133&3
117&5|277&2|1&4|244&3|845&4|742&3|181&3|111&4|742&3|410&1|326&4|93&4;846&2|532&3|1048&1|846&2|1664&1|508&3|130&3|1048&1|123&3|846&2;117&5|277&2|1&4|244&3|845&4|742&3|181&3|111&4|742&3|410&1|326&4|93&4|846&2|532&3|1048&1|846&2|1664&1|508&3|130&3|1048&1|123&3|846&2
328&4|258&5|937&2|892&1|286&3|294&1|272&5|272&5|288&4|288&4|1294&4|272&5;316&4|316&4|689&5|322&3|689&5|748&4|312&3|748&4|322&3|322&3;328&4|258&5|937&2|892&1|286&3|294&1|272&5|272&5|288&4|288&4|1294&4|272&5|316&4|316&4|689&5|322&3|689&5|748&4|312&3|748&4|322&3|322&3
191&3|432&2|327&4|174&5|520&4|509&3|233&2|501&3|160&4|188&3|636&3|173&4;550&4|685&1|167&1|230&3|556&3|155&2|230&3|451&2|452&2|1183&1;191&3|432&2|327&4|174&5|520&4|509&3|233&2|501&3|160&4|188&3|636&3|173&4|550&4|685&1|167&1|230&3|556&3|155&2|230&3|451&2|452&2|1183&1
17&5|184&4|288&4|854&5|185&5|443&5|853&5|448&5|184&4|164&5|436&5|447&5;573&5|637&5|773&3|773&3|672&5|559&5|561&5|860&2|860&2|860&2;17&5|184&4|288&4|854&5|185&5|443&5|853&5|448&5|184&4|164&5|436&5|447&5|573&5|637&5|773&3|773&3|672&5|559&5|561&5|860&2|860&2|860&2
487&4|202&5|288&4|50&4|724&3|97&4|213&5|591&4|202&5|99&4|582&2|419&4;479&4|15&4|164&3|742&4|164&3|282&4|111&3|294&1|742&4|111&3;487&4|202&5|288&4|50&4|724&3|97&4|213&5|591&4|202&5|99&4|582&2|419&4|479&4|15&4|164&3|742&4|164&3|282&4|111&3|294&1|742&4|111&3
324&2|651&4|475&4|479&4|172&4|242&3|474&5|137&3|945&3|523&5|288&3|191&4;143&3|135&5|484&4|708&4|806&4|135&5|708&4|806&4|484&4|202&3;324&2|651&4|475&4|479&4|172&4|242&3|474&5|137&3|945&3|523&5|288&3|191&4|143&3|135&5|484&4|708&4|806&4|135&5|708&4|806&4|484&4|202&3
155&3|510&4|210&3|153&4|402&3|720&2|596&4|100&2|71&3|71&3|230&3|69&4;809&4|217&3|231&3|424&1|542&2|1231&3|542&2|570&2|395&3|771&3;155&3|510&4|210&3|153&4|402&3|720&2|596&4|100&2|71&3|71&3|230&3|69&4|809&4|217&3|231&3|424&1|542&2|1231&3|542&2|570&2|395&3|771&3
271&3|270&4|271&3|319&5|286&2|347&3|312&2|315&5|751&3|271&3|316&5|324&4;334&3|689&3|1296&4|309&5|309&5|1296&4|334&3|309&5|309&5|334&3;271&3|270&4|271&3|319&5|286&2|347&3|312&2|315&5|751&3|271&3|316&5|324&4|334&3|689&3|1296&4|309&5|309&5|1296&4|334&3|309&5|309&5|334&3
72&3|996&3|21&5|196&3|671&2|692&4|862&3|323&4|924&3|399&5|323&4|1517&4;81&3|81&3|1297&3|443&3|95&5|623&3|769&2|228&3|81&3|584&3;72&3|996&3|21&5|196&3|671&2|692&4|862&3|323&4|924&3|399&5|323&4|1517&4|81&3|81&3|1297&3|443&3|95&5|623&3|769&2|228&3|81&3|584&3
132&4|290&2|118&2|151&5|902&2|183&3|323&1|313&4|527&3|302&4|323&1|915&3;482&4|187&5|490&5|216&3|190&3|427&4|531&3|490&5|190&3|82&4;132&4|290&2|118&2|151&5|902&2|183&3|323&1|313&4|527&3|302&4|323&1|915&3|482&4|187&5|490&5|216&3|190&3|427&4|531&3|490&5|190&3|82&4
1023&3|198&4|674&3|132&3|318&4|679&2|693&1|967&2|4&3|194&3|1023&3|98&2;1140&1|286&4|550&3|381&2|550&3|771&2|506&2|282&3|441&3|797&2;1023&3|198&4|674&3|132&3|318&4|679&2|693&1|967&2|4&3|194&3|1023&3|98&2|1140&1|286&4|550&3|381&2|550&3|771&2|506&2|282&3|441&3|797&2
180&4|22&5|64&4|24&4|237&5|746&4|24&4|197&4|180&4|177&4|175&1|64&4;185&3|31&5|431&5|431&5|31&5|77&5|183&5|31&5|183&5|265&5;180&4|22&5|64&4|24&4|237&5|746&4|24&4|197&4|180&4|177&4|175&1|64&4|185&3|31&5|431&5|431&5|31&5|77&5|183&5|31&5|183&5|265&5
91&3|274&3|204&4|281&3|98&5|95&4|591&4|939&4|234&4|684&3|210&4|94&3;1048&2|768&4|796&2|53&3|63&3|289&5|319&3|62&4|133&5|441&3;91&3|274&3|204&4|281&3|98&5|95&4|591&4|939&4|234&4|684&3|210&4|94&3|1048&2|768&4|796&2|53&3|63&3|289&5|319&3|62&4|133&5|441&3
690&4|313&5|289&1|690&4|270&3|272&5|289&1|328&3|750&5|750&5|289&1|294&4;688&2|748&3|316&5|678&3|316&5|688&2|688&2|748&3|322&4|748&3;690&4|313&5|289&1|690&4|270&3|272&5|289&1|328&3|750&5|750&5|289&1|294&4|688&2|748&3|316&5|678&3|316&5|688&2|688&2|748&3|322&4|748&3
301&2|319&3|135&5|39&3|32&5|513&5|268&4|1159&4|89&4|658&4|168&4|258&3;81&4|91&3|653&5|87&4|239&3|403&3|239&3|81&4|627&2|518&5;301&2|319&3|135&5|39&3|32&5|513&5|268&4|1159&4|89&4|658&4|168&4|258&3|81&4|91&3|653&5|87&4|239&3|403&3|239&3|81&4|627&2|518&5
243&4|908&4|310&4|300&5|301&4|1024&4|886&4|242&4|302&5|690&5|892&4|323&3;1313&4|326&3|329&3|343&2|1313&4|303&3|307&4|307&4|303&3|316&4;243&4|908&4|310&4|300&5|301&4|1024&4|886&4|242&4|302&5|690&5|892&4|323&3|1313&4|326&3|329&3|343&2|1313&4|303&3|307&4|307&4|303&3|316&4
1355&5|283&4|275&5|275&5|306&5|1&4|111&4|283&4|294&4|1357&5|1011&3|291&3;331&5|268&5|305&5|331&5|331&5|331&5|305&5|305&5|331&5|305&5;1355&5|283&4|275&5|275&5|306&5|1&4|111&4|283&4|294&4|1357&5|1011&3|291&3|331&5|268&5|305&5|331&5|331&5|331&5|305&5|305&5|331&5|305&5
