item_id;vectors
268;0.19147804|-1.4013934|0.0971843|0.7937317|1.1278015|0.055686712|0.6221501|0.0905478|-0.8874839|0.13435212|0.29277724|-1.0717571|0.49029708|-0.3506251|0.7245878|-0.58767027|-0.53940827|0.09867573|-0.27057397|-0.9861736|-0.25190285|0.15978593|-0.019906372|1.0964601|-0.71634316|-0.29092705|0.2864424|-0.6311594|0.49872795|0.050637603|0.32447088|0.05935192|-0.28269726|-0.39216223|-1.185003|0.20505409|0.602546|0.94008577|-0.25892338|-0.6384392|-0.3042423|-0.4430297|-0.8027344|-0.7270933|-0.32704335|0.5514292|0.98298836|0.025477752|-1.2535874|-1.2464843|-0.66720295|-1.1217698|-0.41777766|0.18392536|0.2595733|0.5604134|-0.8821881|0.2240707|-0.7975541|-0.6873794|-0.9306627|0.8207295|-1.0840193|-0.13170841|-0.35595787|0.46268192|0.47062525|0.3298547|0.31234825|-0.28566527|-0.021965206|0.49557635|0.45924795|0.34159237|0.6198398|-0.056509316|-0.37273353|0.10031456|0.71062696|-0.043786675|0.66301066|-0.29978278|0.038193658|-1.1529604|0.641577|0.044427976|-0.73855656|-0.0062238574|-0.117058374|0.90615594|-1.8061136|-0.15446985|0.157601|0.17042136|0.40431923|0.8598391|-0.82578874|-0.33533338|-0.32014242|-0.41833228
269;-0.0014713407|-0.5875346|-0.37444168|0.55279744|0.7732687|0.2617571|-0.29417425|1.0295789|-0.972827|0.8880603|0.67067313|-0.7881848|-0.03815043|-0.62369734|0.53033304|-0.13272977|-0.4646188|0.05748129|0.8265187|-0.5579968|0.20300457|0.12166825|-0.58424234|0.69551784|-1.2078786|-0.13875872|1.0108832|0.6385766|0.5812517|0.088580936|0.7368854|0.057237834|-0.3495836|-0.509579|-0.33025867|1.0566962|0.08714537|0.5068704|0.06631482|-0.9298305|-0.2023768|0.82106113|-0.7246849|-0.28794777|0.26976618|0.4764408|-0.3600801|-0.31353813|-0.3821454|-0.11975363|0.33152562|-0.8168552|-0.5735631|0.9912516|-0.19071573|0.39338437|-0.5428181|-0.58351886|-0.22158349|0.2142115|-0.6967694|0.81481534|-0.574703|-0.5600605|-0.6041895|0.8115242|-0.094464034|-0.28849223|0.21489537|0.7061259|-0.015416741|0.82867897|0.9595138|0.3125883|-0.49121812|-0.41226584|-0.77099645|0.30747646|0.41586345|-0.22391835|0.028356522|-0.032307625|0.98133886|-0.9185451|0.7026038|-0.69472414|-0.6926869|0.48346487|0.05124989|-0.54774773|-0.6298974|-0.5528215|0.48555535|0.23862356|0.16767523|0.5014874|-0.29037642|0.20364943|0.69518733|-0.08600633
270;0.05523677|-0.122800976|-1.226071|0.121998295|0.30099294|0.92546785|0.9410738|1.0427556|0.35928386|0.55754626|0.14729625|-0.37186205|1.1595995|-0.6259812|0.2747321|-0.21120587|0.32629895|0.4861324|-0.15271945|-0.9050528|-0.13642131|0.22915727|0.045029968|0.9399917|0.1903261|-0.3281847|-0.3170527|-0.10354758|0.12578443|0.04259506|1.1554589|-0.67096496|-0.62479246|-0.23735109|-0.9641911|0.5174041|0.84825045|0.7719176|-0.017582633|-0.0006560087|1.2803088|0.27590927|-0.48311132|-0.17024691|-0.06817371|0.11132091|0.6394413|-0.12497828|-0.75072145|-0.8021478|0.1484165|0.18702011|0.15607408|1.1503091|1.802018|0.4115182|-1.0879725|-0.19654557|-0.91278946|-0.48058796|-0.0722669|0.56829923|-0.20272729|0.60706556|-0.5396234|0.688482|0.014864966|0.29225644|-0.38754445|-0.16086651|-0.6688223|0.017600507|0.5541004|0.20824474|0.088728875|-0.28308868|-0.40950924|-0.3330795|0.7045827|0.21733466|-0.4598529|-0.1422969|-0.048816383|0.16751027|0.42776793|0.18323423|-0.9839549|0.6094382|0.40648037|0.8200319|0.38843623|-0.3618971|0.12671071|0.36309695|0.8792832|0.112350225|0.11502004|0.29339883|0.55177736|-0.66085637
271;0.7363919|0.369394|0.06428704|0.103434175|0.4565426|0.45020214|0.19135663|0.8116588|0.4446079|0.34388843|0.066764876|-0.8907584|1.3350565|-0.2746954|0.23146562|-0.11884371|0.6698626|0.9312912|-0.3351913|-0.28171727|0.13647616|-0.16820014|-0.36797646|0.8508849|-0.91781557|-0.5910245|-0.0022617579|-0.41891944|0.12533706|0.39473864|1.1465862|0.12301031|-0.18371186|-0.7143695|-0.33707285|0.3527126|0.25795227|1.0900015|-0.15122917|-0.4403042|0.009338528|-0.71541274|-0.95862454|0.630719|-0.81677735|0.09790778|0.8960942|-0.7552533|-0.015797257|-0.3314346|0.67552674|0.71297616|0.5775054|0.16246739|0.5747704|0.3981894|0.30692393|0.18684626|-1.1274669|-1.0470536|-0.135732|0.51837647|0.3076929|0.037422836|-0.34591922|0.26666027|-0.102677464|0.114622146|-0.44030815|0.11367702|-0.37135386|1.4145521|0.060822636|1.0047123|0.10986027|0.59955513|0.63948226|0.45995167|0.9318187|0.17664252|-0.883288|-0.32901627|-0.64424866|-1.0833856|0.75521815|-0.23534784|-1.8677342|0.45328|0.6142844|1.0397373|-0.6208395|0.3123964|0.23054859|-0.052705675|0.1554396|-0.12551361|-0.23989095|0.14711598|0.89678586|-0.14281526
272;0.99828064|-0.049026072|-0.42297608|-0.06744632|0.03892833|0.119716704|0.10484754|0.56333363|0.61122674|0.1258184|-0.30132347|-0.53834045|-0.032072484|-1.2007674|-0.18519205|-0.13957253|0.68648946|0.5066103|0.6361572|-0.0269773|-0.31435135|-0.06352566|-0.9048581|0.7994215|-0.64378357|-0.14780238|-0.15055439|-0.2550403|0.27852187|0.026942477|1.1804229|0.40929544|0.754813|-1.0665054|-0.36873493|-0.41699666|0.42364714|0.57579154|0.024735063|-0.11406335|-0.011189088|0.06751536|-0.31973833|-0.4759838|-0.49284554|0.79772985|0.987013|0.17190102|-0.5807859|-1.1389408|-0.105821416|0.48252594|0.022606432|0.60768485|1.012032|0.6923981|-1.0203052|0.57369673|-0.86811703|-0.358225|0.29637253|0.31280872|-0.59285|0.59362626|-0.8573702|0.32919803|1.0993431|-0.31283158|-0.037378855|0.115589455|0.16588277|-0.030390978|-0.2435438|0.11882304|0.68068266|-0.23709206|-0.39500278|-0.27165368|0.44962245|0.8147222|-0.6313219|-0.6578809|-0.047760516|-0.13790762|0.32809982|-0.2730183|-0.8232135|0.6068792|0.05645418|0.84972|-0.43813387|-0.8057086|-0.8696653|-1.1333568|0.9200715|0.43357375|-0.27588737|0.2736738|0.23769197|-0.30844074
273;0.54448533|-0.11551449|-0.5270499|0.1925661|1.0205882|-0.48648044|0.08248461|0.15590665|0.17356959|0.51578134|0.2811461|-0.44726604|0.20103522|-0.88786983|-0.52966285|-0.7176828|0.6100796|-0.19794568|-0.54924667|0.4108015|-0.85851705|-0.29528767|0.318538|1.1628983|-1.0268655|0.48600852|0.722218|0.13149428|0.06570862|-0.48554713|0.95110786|-0.25393438|0.24556991|-0.19666846|-0.30302095|0.8762939|0.2677473|0.7533184|0.5565295|0.26360267|0.42244592|-0.0614241|-1.1257925|0.3587523|-0.8975563|0.1363427|0.33676788|0.3722163|0.098145515|-0.8887362|-0.12915309|-0.57787025|-0.8603658|1.3323121|0.6324441|1.0342243|-0.679484|0.26743916|-0.448358|0.031374305|0.5243399|-0.011911303|-0.19044605|0.23265901|-0.61611974|0.6120372|0.30760682|-0.34069034|-0.17081279|0.54750973|-0.80456483|0.50882614|-0.032798737|0.097148865|-0.67084086|1.0030835|-0.1544289|-0.32061967|-0.31924275|0.13254198|-0.41596368|-0.10078195|0.0675839|-0.81475234|-0.66368747|0.09025998|-0.46227276|0.6163713|0.36621764|0.58192605|-0.9391735|-0.43976|0.02445817|-0.50075555|-0.08915821|0.39786774|-0.9165236|0.69687104|0.76352584|-0.5131849
274;0.9790211|-0.41589218|-0.118810296|0.32350442|0.88517606|-0.78996396|-0.38084143|0.3397689|-0.20868686|0.66039294|-0.2930295|-0.47779822|0.08632782|-1.0068922|0.7841954|0.4326293|0.39992762|-0.3575469|0.5068763|0.6149802|0.26838526|0.33681336|-0.8095606|0.9575902|-0.4088776|-0.014952704|0.1752754|-0.5393946|-0.07308272|-0.03676656|-0.09146488|-0.62985826|-0.17778322|-1.3495442|-0.96611005|0.19688302|-0.1061486|-0.3337913|-0.9849347|-0.6924379|0.54680437|-0.10768074|-0.1352402|-0.07500023|-0.22387628|0.5847444|0.7271822|0.13865775|-0.7235159|-1.7153287|-0.32257655|-0.56884706|0.011266962|0.4818759|0.4603161|0.3266674|-0.7149739|0.5448081|-0.16503543|-1.0924298|0.027869686|0.88904476|-0.55129975|-0.4564215|-0.73317707|0.21288061|0.39156592|-1.1527826|0.574062|-0.27619058|-0.82849884|0.40212166|1.0188508|0.41288924|0.7340554|0.113555014|-0.35120746|0.11295217|-0.25114068|0.6335506|0.46680093|-0.15627353|0.7939551|-0.62585837|0.22694214|0.19235793|-0.33937174|0.7040758|0.29848188|0.50544894|-0.741102|-0.3197739|-0.30058506|-0.64660543|0.72362834|1.1651634|0.19139707|-0.2329813|0.31589678|0.1750193
275;-0.04445389|-0.37444583|-0.21168408|-0.11818856|0.72667956|-0.27882776|-0.41199422|1.0399116|0.16454753|0.3454038|-0.35528785|-0.5148373|0.98257965|-0.037281334|-0.9289607|-0.25781813|0.95801425|0.63227004|0.21241713|-0.62026596|-0.6374856|-0.4675121|-0.4128016|0.6507723|-1.0190424|0.653419|1.1143786|-0.46446615|1.0353906|-0.12683712|0.7111967|1.0851617|0.0804779|0.06700972|-0.46315584|-0.09562169|0.25774243|-0.30868152|0.655007|-0.44112688|0.84858286|0.15245178|-1.0685024|-0.7485667|-0.25120458|0.41094628|0.6398802|-0.3861719|-0.14013514|-0.54050326|-0.031844087|-0.02398733|-0.72188896|0.5205074|0.84206295|0.86853397|-0.21083786|0.5946408|-0.8581612|-0.030564532|0.49775827|0.46548748|0.045847073|0.02496916|-0.12532663|0.55157775|0.06928082|-0.73819673|-0.4870757|1.2664888|-0.2595128|0.710603|-0.14728126|1.1191132|-0.16886194|0.66193336|-0.0871708|0.34231564|1.1606106|0.5737382|0.14054644|0.2327508|-0.16629359|-0.4560412|0.017283708|0.777586|-1.1737009|0.8431478|-0.33456957|0.42674345|-0.4595715|-1.0734973|-0.3226348|-0.4923453|-0.08891314|0.62789583|-0.3738696|-0.13880172|0.06647481|-0.46802253
276;0.36982137|-0.96800244|-0.558776|0.23594394|0.4628935|-0.043181747|0.075104825|0.555354|0.10734988|0.26973638|-0.3492726|0.0170421|0.14970854|-0.6239704|-0.0114315|-0.1452465|0.6762085|0.7062026|0.5445826|0.45983467|-0.5005405|-0.48135403|-0.6056639|0.9071293|-1.3914106|0.5160728|0.70327806|-0.08448221|-0.4068724|-0.54997325|0.15058291|-0.16209391|-0.29564658|0.012125254|-0.4646563|0.6668267|0.31694898|0.41573587|0.11139219|-0.1840031|-0.055007085|-0.46942785|-0.19358206|-0.9476457|-0.14746395|0.35711133|0.12945455|-0.37462294|-1.1712338|-0.80732155|-0.8848259|-0.27071765|-0.51520437|0.8752539|0.08147287|-0.2083813|0.05058083|0.55696934|-0.7070444|0.33552897|-0.34862405|0.26810646|-0.4432497|-0.11227836|-1.4115694|1.3068101|0.5624559|-0.3212718|0.7274506|0.3150937|-0.46855083|-0.04183376|0.5162096|0.37487498|0.14777845|-0.1965216|-1.2536784|0.04671648|0.73589736|0.31353906|-0.28926653|-0.21493268|-0.1441184|-0.8536924|0.2776629|-0.6463586|-0.25904956|0.78702134|-0.16837355|0.637416|-0.1876482|-0.33468217|-0.061237082|-0.21738142|0.24540095|1.7209034|-1.2055862|-0.15150997|0.34406957|-0.27214977
277;0.9522188|-0.7995837|-0.49550235|0.16988692|0.9042521|-0.31143257|0.40494037|0.030376464|-0.8621667|0.85941595|-0.5023088|-0.99879587|-0.048112035|-0.8940349|-0.23804891|-0.108512245|0.033035234|-0.06897199|0.24638319|-0.17884822|0.10867393|-0.62826335|-0.3603658|0.27387586|-0.6103595|0.23923153|1.0233239|-0.11336651|0.118898034|0.17524636|0.15588921|-0.2051047|-0.53493565|-0.7271583|-0.4143179|0.8372989|0.43317604|0.4462099|0.5376996|-0.2997|0.328161|-0.18981715|-0.45333588|-0.21291775|-1.0025282|0.09165943|0.37898248|-0.97096515|-0.88595927|-0.8067324|0.10369556|-0.8695008|-0.35920873|0.73325145|0.41950238|0.68354005|-0.21116824|0.1506362|-0.6437573|-0.045951515|-0.39282465|0.49012697|-0.020581082|-0.2305285|-0.68371284|0.24685627|0.56217253|-0.05513823|0.10710352|0.5842412|-1.1737702|0.4645979|0.3217436|0.2815277|-0.49061874|0.12982133|-0.6951077|-0.20097616|-0.27802|-0.027160436|-0.23897047|-0.27530512|0.5938958|-0.47772264|-0.34752348|-0.025061548|-0.939589|0.68405724|0.25894484|0.8191112|-0.24952576|-0.6669893|-0.1644293|-0.55734426|0.38490888|-0.20314306|-0.10695085|-0.13351819|0.3493415|-0.33920753
278;0.83679676|-0.21173477|-0.31084692|0.34808728|0.99342597|0.22277313|-0.405491|0.37161165|0.4644242|0.7308355|-0.3613814|-0.38106778|0.62535644|-1.081927|0.3198138|0.10529042|0.4629596|0.1891183|-0.6262171|-0.0659782|-0.11034776|-0.50248647|-0.83111465|0.5700672|-0.12621653|0.027830712|0.20156072|0.02041927|0.3523418|-0.34066793|0.4220284|-0.20317422|-0.33286643|0.15912944|-0.52143645|0.07889958|0.60043174|0.90843666|0.4757307|-0.3829592|0.52446514|-0.32212535|-0.32119194|-0.27548182|-0.23134205|0.40501583|0.47848818|0.20060185|0.09007874|-0.6747885|-0.6355788|0.046826188|0.27826548|0.2339378|1.2095809|0.880008|-0.89530027|0.39662495|-0.7073896|-0.306283|0.15936361|0.34586048|-0.17071|0.04855296|-0.15748149|0.2568543|0.18365784|-0.70985264|0.17611098|0.5675005|0.12858224|0.5692125|0.12847203|1.3070093|0.21163553|-0.4400763|-0.17357883|-0.33325496|1.019156|0.039496273|-0.34897512|0.19507167|0.0033076257|-0.90817654|0.36775264|0.3571238|-0.45504135|0.7797148|0.37405112|0.49905008|0.06856474|-0.038037688|0.42815802|-0.3335176|0.5467648|0.77520096|-0.29664385|0.8735856|0.48976374|-0.18289563
279;0.018657774|-0.44581544|-0.042648047|-0.4139453|0.44169515|0.2797522|-0.09195131|0.31091136|0.3882873|0.47675788|0.45199206|0.015999377|0.054708004|-1.118135|0.6053045|0.2710595|0.09900151|0.35891154|-0.043378368|-0.027718276|0.113043815|-0.33534306|-0.319205|0.9323716|-0.6721167|0.024885908|-0.07770395|-0.55165815|-0.26497933|0.5758828|0.3295666|-0.5619397|-0.49338433|-0.18982226|-0.7309702|0.4699498|0.35602042|0.5298474|-0.35917664|-0.06441741|-0.29928827|-0.8704739|-1.0929246|0.48984486|-0.5141256|0.24384399|-0.12171218|-0.23819456|0.104854405|0.009222567|-0.24719557|0.4178214|0.3281237|0.7456441|0.7444009|0.321954|-0.62312114|-0.20597303|-0.8242214|-0.967256|0.30087876|0.6305624|-0.4035825|-0.47522682|-0.2928634|1.1967542|-0.4402485|-0.5051254|-0.028574519|0.059324637|-0.16932724|0.4165769|0.45070618|-0.27366537|-0.068278216|-0.20453091|0.13330933|-0.029509127|0.6827912|0.28668025|-0.937129|-0.020619124|-0.20746025|-0.28173468|0.4753626|0.31118724|-0.7925539|0.74823594|0.013802506|-0.17615607|-0.6872195|-0.70959234|0.75172144|-0.8417107|-0.06458482|1.171574|0.11299819|0.7413068|0.8441299|-0.06686744
280;0.5861043|-0.53576374|-0.6287492|0.14422773|-0.2762131|0.5735242|0.36766535|-0.4087487|0.31271088|0.23045364|0.24134685|-0.13144095|0.48567557|-1.6784911|-0.29072338|0.47775322|0.29334503|0.8835648|-0.5869569|-0.60834086|-0.14234458|-0.85406744|-0.4126447|-0.054376006|-0.8335035|0.187244|0.21913464|0.46315226|0.062413044|-0.34969896|1.4125247|-0.06230408|0.32051396|-1.0587479|-0.3129929|0.25281197|0.68248594|0.64958704|0.33537096|-0.105928585|0.6279893|0.64048785|-0.9122902|-0.5948462|0.41685733|0.35536897|0.54324853|0.07061125|-0.84641016|-0.54397714|0.31060874|-0.42787063|-0.69310296|0.5118438|0.3103847|0.89828044|-0.4659505|0.18715362|-0.42741412|-0.27380812|0.06850001|0.47675395|-0.53525066|-0.42069754|-0.7364064|0.6670969|0.28551295|0.27675185|-0.19459048|0.806206|-0.8561481|0.7436313|0.28436354|0.34237948|0.22756183|0.2885786|-0.06913216|-0.37158695|0.7870723|-0.3358933|-0.33150184|-0.33467713|0.5639384|-0.83905596|-0.25416747|-0.29328036|-0.14476293|-0.18885434|-0.35186255|0.13892595|-0.5463398|-1.2564137|0.21349375|-0.50552785|0.82060635|0.3908164|-1.030565|0.3215221|0.40651667|-0.24884103
281;-0.52824223|-1.1384839|0.0699206|-0.0043928325|0.6571532|-0.39959404|0.067782156|0.16861689|-0.6801663|0.6675551|0.21003047|-0.41247642|-0.10220119|-0.27899247|-0.04572445|0.68744785|0.052018985|0.18758333|0.062521584|-0.249048|0.17991409|-0.002782315|-0.5969594|1.1247392|-0.95809996|0.7589423|0.60431623|-0.78351104|0.56240976|-0.2814691|0.89417523|0.042166024|-0.49803394|-0.12742086|-1.6552804|0.23975304|0.020164281|0.90362453|0.66067255|-0.24182436|0.8186723|0.088791534|-1.1639972|0.044495344|-0.20327863|0.8347157|-0.53532183|-0.43541622|-1.1988214|-0.39125508|-0.3999714|-0.5060133|0.4890918|0.42383012|0.1794048|0.72945446|-0.40209144|0.57889235|-0.048693836|-0.27506965|-0.99341035|0.29072306|-0.44391096|-0.59093016|-0.7831064|0.77920604|0.07086137|-0.80052555|0.254115|-0.1024621|-0.12521833|-0.0394755|-0.19042426|0.9208193|-0.05899322|0.38045865|-0.39734557|0.46389732|0.88137865|0.31274334|0.2689222|-0.14738594|-0.33974487|-0.19814134|0.28601664|0.30324253|-0.39299554|0.28589427|-0.5381283|0.012940586|-1.1019472|-0.30107564|0.7982127|-0.22031449|0.09869751|0.9622246|-0.26007256|0.8784431|0.97365737|-0.28511286
282;0.73477715|-0.64576614|0.069384724|0.36778864|0.20780885|-0.07706773|0.5547313|0.06310545|-0.094336495|0.30188996|0.07721646|-0.13345668|1.0452987|-0.5357642|-0.16969833|0.19690382|0.04145743|0.798252|0.29651326|-0.8513557|-0.31977686|-0.2220254|0.10968652|0.004432857|-0.5279778|-0.06311233|-0.16088966|0.061463386|0.052193902|-1.262484|1.1634653|0.3413005|0.06799307|-0.36052743|-0.8923042|-0.34193683|0.91177773|1.0493809|0.13826749|0.12995192|0.21692926|0.2976276|-1.1150631|0.14741881|-0.88464665|-0.122228324|0.3237343|-0.5610857|0.05799198|-0.26381403|-0.53761196|0.033257414|-0.14319491|0.15947449|1.4560798|0.8407678|-0.5744814|0.6693576|-0.76676095|0.4015789|0.10351454|-0.28092661|-0.21649237|0.011621594|-0.6788006|1.3906338|0.50983787|0.31879798|0.53283817|-0.29929185|0.17246366|0.4261246|0.04811977|0.28614345|-0.48035693|-0.41486853|-0.6138683|-0.8555193|1.1948744|-0.034218818|-0.7616431|0.07304588|0.40468293|-0.3997364|0.08022636|0.5344983|-0.64592505|0.5947939|-0.7621471|0.25106162|-0.18752491|-0.7066927|-0.005685419|0.062274694|-0.24388072|0.16652259|-0.44582108|0.3364342|-0.28611502|-0.60959226
283;0.3615294|-0.26695257|-0.5616717|0.25371057|0.15343186|-0.58911633|-0.08608623|-0.16518548|-0.34087464|1.231226|0.43980986|-0.29889426|0.17955625|0.09088606|0.77061796|0.045284923|0.47828868|0.2712878|-0.26639706|-0.19091469|-0.26791552|-0.049865082|-0.8366966|0.6537803|0.36751765|-0.41776156|0.3622758|-0.029191121|-0.040311486|-0.8872274|0.16965258|-0.3431533|0.010462336|-0.1430622|-0.3836985|0.33715677|-0.29224336|0.53199655|-0.0033759326|0.35397|0.41242146|-0.24528597|-0.7526877|-0.4531948|0.02285111|-0.25912803|0.70395255|-0.37701935|-0.27441162|-0.23503366|0.24479324|-0.04821554|0.09944481|0.73581594|-0.04424137|0.8156698|-1.0680213|0.4703635|-0.534909|-0.56790394|0.17597987|0.82423484|-0.06478916|-0.065147296|-1.0668218|1.332999|0.30881637|-0.4799188|-0.37850904|0.38531202|-0.5619251|1.1250501|0.35341305|0.42996615|-0.617082|0.31449428|0.31075975|0.96556914|0.7297658|0.43130913|0.22657761|-0.7139951|0.2235795|-0.42230743|1.1905236|-0.39793885|-0.46333066|0.5570288|0.048399143|0.21610491|-0.21913174|0.26310408|-0.8521134|0.41402692|0.23127884|0.25825652|0.18139696|-0.22916856|-0.21337393|-0.011269391
284;0.31911892|-0.10572645|-1.3352475|-0.08722809|0.11000764|0.50509334|0.0454199|0.60779494|-0.41310024|0.73689806|0.26863632|-0.363925|0.28750882|-0.6557965|0.11593788|-0.31906006|-0.23207644|0.29494402|-0.37579262|-0.82727504|-0.81836355|-0.23471448|-0.80865204|0.93166804|-1.2037399|-0.27485812|0.08308798|0.22521806|0.16403526|-0.57651585|0.71501696|-0.16151807|-0.08113024|-0.0037015975|0.053538024|0.5391002|0.05643499|0.19627753|0.21394533|0.024866492|0.2763458|0.41526425|-0.9420314|-0.5658377|0.23256662|1.2115809|0.82195616|-1.039373|-0.7060894|-1.0410208|0.22834179|-1.014033|-0.60077685|0.1914154|0.026499927|0.45510873|-0.514331|-0.7168289|-0.9901749|0.25483534|0.605739|0.01937884|-0.52214265|-0.16350327|0.17037576|0.76093197|0.5867106|-0.66014576|0.3160844|0.37755772|0.20736521|0.5140276|-0.10623738|-0.28057396|-0.4725938|-0.1765068|-0.053664297|0.8971758|-0.11159292|0.2955416|0.27239725|0.11927357|0.9232773|-0.29625672|0.6882042|-0.262875|-0.89666533|-0.27517086|0.27371216|0.2629797|-0.6102516|-0.00024598837|0.8168583|-0.3352129|0.88422334|0.56426954|-0.16132915|0.6071121|0.4427318|0.28895247
285;-0.23965558|-0.33065|-0.3229299|0.27718568|0.2760309|0.42291436|0.99401003|0.22083676|0.57748973|0.8452213|-0.19390972|0.09227997|0.25892854|-0.11712229|0.417912|0.6902783|-0.47435224|0.9982734|0.1890575|-0.3184546|0.4922575|0.53132653|0.036747783|-0.016820073|0.10807204|-0.009233169|-0.21305612|-0.57024515|-0.5771966|-0.26286766|0.3264566|-0.7284268|-0.33671558|0.25668105|-0.43175852|-0.008718744|0.6313844|-0.086598605|-0.48992905|-1.1452882|0.7850701|-0.74681723|-0.79009145|-0.26646522|1.082773|0.5144158|-0.7567661|-0.22707006|0.2719976|-0.54044616|0.9294253|-0.07930552|-0.65993035|0.0017195344|0.64856595|0.5496492|0.10666317|-1.304217|-0.9951829|0.24628362|0.5043372|0.2793861|0.15771686|-0.29390243|-0.3178014|0.20892662|0.55822736|-0.30555636|0.11457665|-0.28271002|-0.85142946|0.13555804|0.8894419|-0.5707192|0.09808269|0.9298645|0.55275726|0.7911463|0.71439135|-0.27598622|0.28206763|-0.54089683|0.5806556|-0.34493315|1.2832906|0.5047069|0.57346094|0.16117907|0.008322474|0.8890302|-0.3634223|0.9090202|0.060555868|-0.9200976|0.014286846|0.9235444|-0.21028233|1.5638485|0.69698864|-0.30244327
286;-0.4221256|-0.44835252|-0.31518227|-0.09859496|0.8826995|-0.1823188|0.49028718|0.58278453|0.31419748|0.46425986|0.16256806|0.4657412|-0.27038747|-0.65183246|0.42428893|0.471292|-0.21269643|0.45324785|0.1522097|0.13633773|-0.5298594|-0.3130486|-0.5483485|0.38911813|-0.6231929|-0.6206241|0.010843843|-0.01847367|-0.008242873|-0.23266914|0.20508125|0.042437106|-0.28661272|-0.5569148|0.049422562|0.33510917|0.3025207|0.13337144|-0.32617614|-0.21387446|-0.20382379|0.08090167|-1.4265094|-0.28060305|-1.1469529|0.28338683|-0.46921316|0.6564599|-0.2666248|-0.35701573|-0.5006661|0.32029876|-0.19530223|-0.22063416|0.41686964|0.8986286|-1.1495403|0.17471346|-0.94651985|-0.060968988|0.2813835|0.39084125|0.57635903|-0.07808879|-0.99259365|0.69489646|0.34479457|-0.6269728|-0.13039765|-0.23781814|0.11828804|0.70705533|0.49016148|0.9231894|0.4509128|0.10807119|0.0154064745|0.30251306|0.4447208|0.7142377|-0.217179|-0.6881238|-0.22167003|-0.8742595|-0.10022524|-0.06769327|-1.0210934|0.502434|0.25461197|0.7030897|-0.72207624|-0.7810404|0.069107085|-0.5019725|0.28728336|0.48945022|-0.675632|1.0165931|0.71034646|-0.42935693
287;0.38447487|-0.8247177|-0.6431226|0.21623391|0.9073167|1.4135809|0.11924708|-0.25286996|0.2612889|-0.027460039|-0.055997565|0.6784445|-0.30171424|-0.27577674|0.12167341|0.41355965|1.0845455|1.1597593|-0.6646727|-1.5752283|-0.73149866|-0.87586284|-0.6261039|0.22141075|-1.2410786|-0.6728188|-0.21074328|-0.2907225|-0.3741335|-0.22871867|0.2701666|0.09409559|0.80126494|-0.3671273|-0.39344695|-0.43243164|0.5363784|0.03265518|-0.019682467|0.43491697|-0.3442474|-0.07125851|-0.23561978|0.19341962|0.01369831|0.97942406|0.7162054|-0.0944382|-0.12031762|0.46404016|1.085835|0.27567616|0.37017646|0.31460357|0.7445594|1.272857|-0.59783673|0.6396113|-0.76618654|-0.64308393|0.08550058|-0.11657563|-0.080547124|-0.70208395|-0.9366747|-0.14406884|0.69340914|0.08499223|-0.4443174|0.67396533|-0.7519382|0.737754|0.3720419|0.42562956|-0.021685615|-0.67859495|0.74803686|0.69559336|0.6682221|1.0631284|-0.40792954|0.50430965|0.5814241|0.15784204|0.5822139|-0.30974904|-0.16816041|0.43902084|0.2162821|0.17659706|-0.66785717|-0.3581053|0.13864103|-0.31047052|0.0777313|0.61749977|-0.8492162|-0.24854597|-1.0892087|-0.48063558
